"NAME_2","GID_2"
"acambay","MEX.15.1_1"
"acolman","MEX.15.2_1"
"aculco","MEX.15.3_1"
"almoloya de alquisiras","MEX.15.4_1"
"almoloya de juarez","MEX.15.5_1"
"almoloya del rio","MEX.15.6_1"
"amanalco","MEX.15.7_1"
"amatepec","MEX.15.8_1"
"amecameca","MEX.15.9_1"
"apaxco","MEX.15.10_1"
"atenco","MEX.15.11_1"
"atizapan","MEX.15.12_1"
"atizapan de zaragoza","MEX.15.13_1"
"atlacomulco","MEX.15.14_1"
"atlautla","MEX.15.15_1"
"axapusco","MEX.15.16_1"
"ayapango","MEX.15.17_1"
"calimaya","MEX.15.18_1"
"capulhuac","MEX.15.19_1"
"chalco","MEX.15.20_1"
"chapa de mota","MEX.15.21_1"
"chapultepec","MEX.15.22_1"
"chiautla","MEX.15.23_1"
"chicoloapan","MEX.15.24_1"
"chiconcuac","MEX.15.25_1"
"chimalhuacan","MEX.15.26_1"
"coacalco de berriozabal","MEX.15.27_1"
"coatepec harinas","MEX.15.28_1"
"cocotitlan","MEX.15.29_1"
"coyotepec","MEX.15.30_1"
"cuautitlan","MEX.15.31_1"
"cuautitlan izcalli","MEX.15.32_1"
"donato guerra","MEX.15.33_1"
"ecatepec de morelos","MEX.15.34_1"
"ecatzingo","MEX.15.35_1"
"el oro","MEX.15.36_1"
"huehuetoca","MEX.15.37_1"
"hueypoxtla","MEX.15.38_1"
"huixquilucan","MEX.15.39_1"
"isidro fabela","MEX.15.40_1"
"ixtapaluca","MEX.15.41_1"
"ixtapan de la sal","MEX.15.42_1"
"ixtapan del oro","MEX.15.43_1"
"ixtlahuaca","MEX.15.44_1"
"jalatlaco","MEX.15.45_1"
"jaltenco","MEX.15.46_1"
"jilotepec","MEX.15.47_1"
"jilotzingo","MEX.15.48_1"
"jiquipilco","MEX.15.49_1"
"jocotitlan","MEX.15.50_1"
"joquicingo","MEX.15.51_1"
"juchitepec","MEX.15.52_1"
"la paz","MEX.15.53_1"
"lerma","MEX.15.54_1"
"malinalco","MEX.15.55_1"
"melchor ocampo","MEX.15.56_1"
"metepec","MEX.15.57_1"
"mexicaltzingo","MEX.15.58_1"
"morelos","MEX.15.59_1"
"naucalpan de juarez","MEX.15.60_1"
"nextlalpan","MEX.15.61_1"
"nezahualcoyotl","MEX.15.62_1"
"nicolas romero","MEX.15.63_1"
"nopaltepec","MEX.15.64_1"
"ocoyoacac","MEX.15.65_1"
"ocuilan","MEX.15.66_1"
"otumba","MEX.15.67_1"
"otzoloapan","MEX.15.68_1"
"otzolotepec","MEX.15.69_1"
"ozumba","MEX.15.70_1"
"papalotla","MEX.15.71_1"
"polotitlan","MEX.15.72_1"
"rayon","MEX.15.73_1"
"san antonio la isla","MEX.15.74_1"
"san felipe del progreso","MEX.15.75_1"
"san martin de las piraamides","MEX.15.76_1"
"san mateo atenco","MEX.15.77_1"
"san simon de guerrero","MEX.15.78_1"
"santo tomas","MEX.15.79_1"
"soyaniquilpan de juarez","MEX.15.80_1"
"sultepec","MEX.15.81_1"
"tecamac","MEX.15.82_1"
"tejupilco","MEX.15.83_1"
"temamatla","MEX.15.84_1"
"temascalapa","MEX.15.85_1"
"temascalcingo","MEX.15.86_1"
"temascaltepec","MEX.15.87_1"
"temoaya","MEX.15.88_1"
"tenancingo","MEX.15.89_1"
"tenango del aire","MEX.15.90_1"
"tenango del valle","MEX.15.91_1"
"teoloyucan","MEX.15.92_1"
"teotihuacan","MEX.15.93_1"
"tepetlaoxtoc","MEX.15.94_1"
"tepetlixpa","MEX.15.95_1"
"tepotzotlan","MEX.15.96_1"
"tequixquiac","MEX.15.97_1"
"texcaltitlan","MEX.15.98_1"
"texcalyacac","MEX.15.99_1"
"texcoco","MEX.15.100_1"
"tezoyuca","MEX.15.101_1"
"tianguistenco","MEX.15.102_1"
"timilpan","MEX.15.103_1"
"tlalmanalco","MEX.15.104_1"
"tlalnepantla","MEX.15.105_1"
"tlatlaya","MEX.15.106_1"
"toluca","MEX.15.107_1"
"tonatico","MEX.15.108_1"
"tultepec","MEX.15.109_1"
"tultitlan","MEX.15.110_1"
"valle de bravo","MEX.15.111_1"
"villa de allende","MEX.15.112_1"
"villa del carbon","MEX.15.113_1"
"villa guerrero","MEX.15.114_1"
"villa victoria","MEX.15.115_1"
"xonacatlan","MEX.15.116_1"
"zacazonapan","MEX.15.117_1"
"zacualpan","MEX.15.118_1"
"zinacatepec","MEX.15.119_1"
"zumpahuacan","MEX.15.120_1"
"zumpango","MEX.15.121_1"
"sin informacion","Sin Informacion"
"mexico","Sin Informacion"
