"NAME_2","GID_2"
"acuitzio","MEX.16.1_1"
"aguililla","MEX.16.2_1"
"alvaro obregon","MEX.16.3_1"
"angamacutiro","MEX.16.4_1"
"angangueo","MEX.16.5_1"
"apatzingan","MEX.16.6_1"
"aporo","MEX.16.7_1"
"aquila","MEX.16.8_1"
"ario","MEX.16.9_1"
"arteaga","MEX.16.10_1"
"brisenas","MEX.16.11_1"
"buenavista","MEX.16.12_1"
"caracuaro","MEX.16.13_1"
"charapan","MEX.16.14_1"
"charo","MEX.16.15_1"
"chavinda","MEX.16.16_1"
"cheran","MEX.16.17_1"
"chilchota","MEX.16.18_1"
"chinicuila","MEX.16.19_1"
"chucandiro","MEX.16.20_1"
"churintzio","MEX.16.21_1"
"churumuco","MEX.16.22_1"
"coahuayana","MEX.16.23_1"
"coalcoman de vazquez pallares","MEX.16.24_1"
"coeneo","MEX.16.25_1"
"cojumatlan de regules","MEX.16.26_1"
"contepec","MEX.16.27_1"
"copandaro","MEX.16.28_1"
"cotija","MEX.16.29_1"
"cuitzeo","MEX.16.30_1"
"ecuandureo","MEX.16.31_1"
"epitacio huerta","MEX.16.32_1"
"erongaricuaro","MEX.16.33_1"
"gabriel zamora","MEX.16.34_1"
"hidalgo","MEX.16.35_1"
"huandacareo","MEX.16.36_1"
"huaniqueo","MEX.16.37_1"
"huetamo","MEX.16.38_1"
"huiramba","MEX.16.39_1"
"indoparapeo","MEX.16.40_1"
"irimbo","MEX.16.41_1"
"ixtlan","MEX.16.42_1"
"jacona","MEX.16.43_1"
"jimenez","MEX.16.44_1"
"jiquilpan","MEX.16.45_1"
"jose sixto verduzco","MEX.16.46_1"
"juarez","MEX.16.47_1"
"jungapeo","MEX.16.48_1"
"la huacana","MEX.16.49_1"
"la piedad","MEX.16.50_1"
"lagunillas","MEX.16.51_1"
"lazaro cardenas","MEX.16.52_1"
"los reyes","MEX.16.53_1"
"madero","MEX.16.54_1"
"maravatio","MEX.16.55_1"
"marcos castellanos","MEX.16.56_1"
"morelia","MEX.16.57_1"
"morelos","MEX.16.58_1"
"mugica","MEX.16.59_1"
"nahuatzen","MEX.16.60_1"
"nocupetaro","MEX.16.61_1"
"nuevo paranguricutiro","MEX.16.62_1"
"nuevo urecho","MEX.16.63_1"
"numaran","MEX.16.64_1"
"ocampo","MEX.16.65_1"
"pajacuaran","MEX.16.66_1"
"panindicuaro","MEX.16.67_1"
"paracho","MEX.16.68_1"
"paracuaro","MEX.16.69_1"
"patzcuaro","MEX.16.70_1"
"penjamillo","MEX.16.71_1"
"periban","MEX.16.72_1"
"purepero","MEX.16.73_1"
"puruandiro","MEX.16.74_1"
"querendaro","MEX.16.75_1"
"quiroga","MEX.16.76_1"
"sahuayo","MEX.16.77_1"
"salvador escalante","MEX.16.78_1"
"san lucas","MEX.16.79_1"
"santa ana maya","MEX.16.80_1"
"senguio","MEX.16.81_1"
"susupuato","MEX.16.82_1"
"tacambaro","MEX.16.83_1"
"tangamandapio","MEX.16.84_1"
"tangancicuaro","MEX.16.85_1"
"tanhuato","MEX.16.86_1"
"taretan","MEX.16.87_1"
"tarimbaro","MEX.16.88_1"
"tepalcatepec","MEX.16.89_1"
"tingambato","MEX.16.90_1"
"tinguindin","MEX.16.91_1"
"tiquicheo de nicolas romero","MEX.16.92_1"
"tlalpujahua","MEX.16.93_1"
"tlazazalca","MEX.16.94_1"
"tocumbo","MEX.16.95_1"
"tumbiscatio","MEX.16.96_1"
"turicato","MEX.16.97_1"
"tuxpan","MEX.16.98_1"
"tuzantla","MEX.16.99_1"
"tzintzuntzan","MEX.16.100_1"
"tzitzio","MEX.16.101_1"
"uruapan","MEX.16.102_1"
"venustiano carranza","MEX.16.103_1"
"villamar","MEX.16.104_1"
"vista hermosa","MEX.16.105_1"
"yurecuaro","MEX.16.106_1"
"zacapu","MEX.16.107_1"
"zamora","MEX.16.108_1"
"zinaparo","MEX.16.109_1"
"zinapecuaro","MEX.16.110_1"
"ziracuaretiro","MEX.16.111_1"
"zirandaro","MEX.16.112_1"
"zitacuaro","MEX.16.113_1"
"sin informacion","Sin Informacion"
