"NAME_2","GID_2"
"dias d'vila","BRA.5.120_1"
"dom basilio","BRA.5.121_1"
"dom macedo costa","BRA.5.122_1"
"elisio medrado","BRA.5.123_1"
"encruzilhada","BRA.5.124_1"
"entre rios","BRA.5.125_1"
"erico cardoso","BRA.5.126_1"
"esplanada","BRA.5.127_1"
"euclides da cunha","BRA.5.128_1"
"eunapolis","BRA.5.129_1"
"fatima","BRA.5.130_1"
"feira da mata","BRA.5.131_1"
"feira de santana","BRA.5.132_1"
"filadelfia","BRA.5.133_1"
"firmino alves","BRA.5.134_1"
"floresta azul","BRA.5.135_1"
"formosa do rio preto","BRA.5.136_1"
"gandu","BRA.5.137_1"
"gaviao","BRA.5.138_1"
"gentio do ouro","BRA.5.139_1"
"gloria","BRA.5.140_1"
"gongogi","BRA.5.141_1"
"governador mangabeira","BRA.5.142_1"
"guajeru","BRA.5.143_1"
"guanambi","BRA.5.144_1"
"guaratinga","BRA.5.145_1"
"heliopolis","BRA.5.146_1"
"iacu","BRA.5.147_1"
"ibiassuce","BRA.5.148_1"
"ibicarai","BRA.5.149_1"
"ibicoara","BRA.5.150_1"
"ibicui","BRA.5.151_1"
"ibipeba","BRA.5.152_1"
"ibipitanga","BRA.5.153_1"
"ibiquera","BRA.5.154_1"
"ibirapitanga","BRA.5.155_1"
"ibirapua","BRA.5.156_1"
"ibirataia","BRA.5.157_1"
"ibitiara","BRA.5.158_1"
"ibitita","BRA.5.159_1"
"ibotirama","BRA.5.160_1"
"ichu","BRA.5.161_1"
"igapora","BRA.5.162_1"
"igrapiuna","BRA.5.163_1"
"iguai","BRA.5.164_1"
"ilheus","BRA.5.165_1"
"inhambupe","BRA.5.166_1"
"ipecaeta","BRA.5.167_1"
"ipiau","BRA.5.168_1"
"ipira","BRA.5.169_1"
"ipupiara","BRA.5.170_1"
"irajuba","BRA.5.171_1"
"iramaia","BRA.5.172_1"
"iraquara","BRA.5.173_1"
"irara","BRA.5.174_1"
"irece","BRA.5.175_1"
"itabela","BRA.5.176_1"
"itaberaba","BRA.5.177_1"
"itabuna","BRA.5.178_1"
"itacare","BRA.5.179_1"
"itaete","BRA.5.180_1"
"itagi","BRA.5.182_1"
"itagiba","BRA.5.181_1"
"itagimirim","BRA.5.183_1"
"itaguacu da bahia","BRA.5.184_1"
"itaju do colonia","BRA.5.185_1"
"itajuipe","BRA.5.186_1"
"itamaraju","BRA.5.187_1"
"itamari","BRA.5.188_1"
"itambe","BRA.5.189_1"
"itanagra","BRA.5.190_1"
"itanhem","BRA.5.191_1"
"itaparica","BRA.5.192_1"
"itape","BRA.5.194_1"
"itapebi","BRA.5.193_1"
"itapetinga","BRA.5.195_1"
"itapicuru","BRA.5.196_1"
"itapitanga","BRA.5.197_1"
"itaquara","BRA.5.198_1"
"itarantim","BRA.5.199_1"
"itatim","BRA.5.200_1"
"itirucu","BRA.5.201_1"
"itiuba","BRA.5.202_1"
"itororo","BRA.5.203_1"
"ituacu","BRA.5.204_1"
"itubera","BRA.5.205_1"
"iuiu","BRA.5.206_1"
"jaborandi","BRA.5.207_1"
"jacaraci","BRA.5.208_1"
"jacobina","BRA.5.209_1"
"jaguaquara","BRA.5.210_1"
"jaguarari","BRA.5.211_1"
"jaguaripe","BRA.5.212_1"
"jandaira","BRA.5.213_1"
"jequie","BRA.5.214_1"
"jeremoabo","BRA.5.215_1"
"jiquirica","BRA.5.216_1"
"jitauna","BRA.5.217_1"
"joao dourado","BRA.5.218_1"
"juazeiro","BRA.5.219_1"
"jucurucu","BRA.5.220_1"
"jussara","BRA.5.221_1"
"jussari","BRA.5.222_1"
"jussiape","BRA.5.223_1"
"lafaiete coutinho","BRA.5.224_1"
"lagoa real","BRA.5.225_1"
"laje","BRA.5.226_1"
"lajedao","BRA.5.227_1"
"lajedinho","BRA.5.228_1"
"lajedo do tabocal","BRA.5.229_1"
"lamarao","BRA.5.230_1"
"lapao","BRA.5.231_1"
"lauro de freitas","BRA.5.232_1"
"lencois","BRA.5.233_1"
"licinio de almeida","BRA.5.234_1"
"livramento do brumado","BRA.5.235_1"
"macajuba","BRA.5.236_1"
"macarani","BRA.5.237_1"
"macaubas","BRA.5.238_1"
"macurure","BRA.5.239_1"
"madre de deus","BRA.5.240_1"
"maetinga","BRA.5.241_1"
"maiquinique","BRA.5.242_1"
"mairi","BRA.5.243_1"
"malhada","BRA.5.245_1"
"malhada de pedras","BRA.5.244_1"
"manoel vitorino","BRA.5.246_1"
"mansidao","BRA.5.247_1"
"maracas","BRA.5.248_1"
"maragogipe","BRA.5.249_1"
"marau","BRA.5.250_1"
"marcionilio souza","BRA.5.251_1"
"mascote","BRA.5.252_1"
"mata de sao joao","BRA.5.253_1"
"matina","BRA.5.254_1"
"medeiros neto","BRA.5.255_1"
"miguel calmon","BRA.5.256_1"
"milagres","BRA.5.257_1"
"mirangaba","BRA.5.258_1"
"mirante","BRA.5.259_1"
"monte santo","BRA.5.260_1"
"morpara","BRA.5.261_1"
"morro do chapeu","BRA.5.262_1"
"mortugaba","BRA.5.263_1"
"mucuge","BRA.5.264_1"
"mucuri","BRA.5.265_1"
"mulungu do morro","BRA.5.266_1"
"mundo novo","BRA.5.267_1"
"muniz ferreira","BRA.5.268_1"
"muquem de sao francisco","BRA.5.269_1"
"muritiba","BRA.5.270_1"
"mutuipe","BRA.5.271_1"
"nazare","BRA.5.272_1"
"nilo pecanha","BRA.5.273_1"
"nordestina","BRA.5.274_1"
"nova canaa","BRA.5.275_1"
"nova fatima","BRA.5.276_1"
"nova ibia","BRA.5.277_1"
"nova itarana","BRA.5.278_1"
"nova redencao","BRA.5.279_1"
"nova soure","BRA.5.280_1"
"nova vicosa","BRA.5.281_1"
"novo horizonte","BRA.5.282_1"
"novo triunfo","BRA.5.283_1"
"olindina","BRA.5.284_1"
"oliveria dos brejinhos","BRA.5.285_1"
"ouricangas","BRA.5.286_1"
"ourolandia","BRA.5.287_1"
"palmas de monte alto","BRA.5.288_1"
"palmeiras","BRA.5.289_1"
"paramirim","BRA.5.290_1"
"paratinga","BRA.5.291_1"
"paripiranga","BRA.5.292_1"
"pau brazil","BRA.5.293_1"
"paulo afonso","BRA.5.294_1"
"pe de serra","BRA.5.295_1"
"pedrao","BRA.5.296_1"
"pedro alexandre","BRA.5.297_1"
"piata","BRA.5.298_1"
"pilao arcado","BRA.5.299_1"
"pindai","BRA.5.300_1"
"pindobacu","BRA.5.301_1"
"pintadas","BRA.5.302_1"
"pirai do norte","BRA.5.303_1"
"piripa","BRA.5.304_1"
"piritiba","BRA.5.305_1"
"planaltino","BRA.5.306_1"
"planalto","BRA.5.307_1"
"pocoes","BRA.5.308_1"
"pojuca","BRA.5.309_1"
"ponto novo","BRA.5.310_1"
"porto seguro","BRA.5.311_1"
"potiragua","BRA.5.312_1"
"prado","BRA.5.313_1"
"presidente dutra","BRA.5.314_1"
"presidente janio quadros","BRA.5.315_1"
"presidente tancredo neves","BRA.5.316_1"
"queimadas","BRA.5.317_1"
"quijingue","BRA.5.318_1"
"quixabeira","BRA.5.319_1"
"rafael jambeiro","BRA.5.320_1"
"remanso","BRA.5.321_1"
"retirolandia","BRA.5.322_1"
"riachao das neves","BRA.5.323_1"
"riachao do jacuipe","BRA.5.324_1"
"riacho de santana","BRA.5.325_1"
"ribeira do amparo","BRA.5.326_1"
"ribeira do pombal","BRA.5.327_1"
"ribeirao do largo","BRA.5.328_1"
"rio de contas","BRA.5.329_1"
"rio do antonio","BRA.5.330_1"
"rio do pires","BRA.5.331_1"
"rio real","BRA.5.332_1"
"rodelas","BRA.5.333_1"
"ruy barbosa","BRA.5.334_1"
"salinas da margarida","BRA.5.335_1"
"salvador","BRA.5.336_1"
"santa barbara","BRA.5.337_1"
"santa brigida","BRA.5.338_1"
"santa cruz cabralia","BRA.5.339_1"
"santa cruz da vitoria","BRA.5.340_1"
"santa ines","BRA.5.341_1"
"santa luzia","BRA.5.342_1"
"santa maria da vitoria","BRA.5.343_1"
"santa rita de cassia","BRA.5.344_1"
"santa teresinha","BRA.5.345_1"
"santaluz","BRA.5.346_1"
"santana","BRA.5.347_1"
"santanopolis","BRA.5.348_1"
"santo amaro","BRA.5.349_1"
"santo antonio de jesus","BRA.5.350_1"
"santo estevao","BRA.5.351_1"
"sao desiderio","BRA.5.352_1"
"sao domingos","BRA.5.353_1"
"sao felipe","BRA.5.354_1"
"sao felix","BRA.5.356_1"
"sao felix do coribe","BRA.5.355_1"
"sao francisco do conde","BRA.5.357_1"
"sao gabriel","BRA.5.358_1"
"sao goncalo dos campos","BRA.5.359_1"
"sao jose da vitoria","BRA.5.360_1"
"sao jose do jacuipe","BRA.5.361_1"
"sao miguel das matas","BRA.5.362_1"
"sao sebastiao do passe","BRA.5.363_1"
"sapeacu","BRA.5.364_1"
"satiro dias","BRA.5.365_1"
"saubara","BRA.5.366_1"
"saude","BRA.5.367_1"
"seabra","BRA.5.368_1"
"sebastiao laranjeiras","BRA.5.369_1"
"senhor do bonfim","BRA.5.370_1"
"sento se","BRA.5.371_1"
"serra do ramalho","BRA.5.372_1"
"serra dourada","BRA.5.373_1"
"serra preta","BRA.5.374_1"
"serrinha","BRA.5.375_1"
"serrolandia","BRA.5.376_1"
"simoes filho","BRA.5.377_1"
"sitio do mato","BRA.5.378_1"
"sitio do quinto","BRA.5.379_1"
"sobradinho","BRA.5.380_1"
"souto soares","BRA.5.381_1"
"tabocas do brejo velho","BRA.5.382_1"
"tanhacu","BRA.5.383_1"
"tanque novo","BRA.5.384_1"
"tanquinho","BRA.5.385_1"
"taperoa","BRA.5.386_1"
"tapiramuta","BRA.5.387_1"
"teixeira de freitas","BRA.5.388_1"
"teodoro sampaio","BRA.5.389_1"
"teofilandia","BRA.5.390_1"
"teolandia","BRA.5.391_1"
"terra nova","BRA.5.392_1"
"tremedal","BRA.5.393_1"
"tucano","BRA.5.394_1"
"uaua","BRA.5.395_1"
"ubaira","BRA.5.396_1"
"ubaitaba","BRA.5.397_1"
"ubata","BRA.5.398_1"
"uibai","BRA.5.399_1"
"umburanas","BRA.5.400_1"
"una","BRA.5.401_1"
"urandi","BRA.5.402_1"
"urucuca","BRA.5.403_1"
"utinga","BRA.5.404_1"
"valenca","BRA.5.405_1"
"valente","BRA.5.406_1"
"varzea da roca","BRA.5.407_1"
"varzea do poco","BRA.5.408_1"
"varzea nova","BRA.5.409_1"
"varzedo","BRA.5.410_1"
"vera cruz","BRA.5.411_1"
"vereda","BRA.5.412_1"
"vitoria da conquista","BRA.5.413_1"
"wagner","BRA.5.414_1"
"wenceslau guimaraes","BRA.5.415_1"
"xique-xique","BRA.5.416_1"
"sin informacion","Sin Informacion"
"cansanaao","BRA.5.81_1"
