"NAME_2","GID_2"
"aniceto arce","BOL.9.1_1"
"burnet o'connor","BOL.9.2_1"
"cercado","BOL.9.3_1"
"eustaquio mendez","BOL.9.4_1"
"gran chaco","BOL.9.5_1"
"jose maria aviles","BOL.9.6_1"
"sin informacion","Sin Informacion"
