"NAME_2","GID_2"
"alamance","USA.34.1_1"
"alexander","USA.34.2_1"
"alleghany","USA.34.3_1"
"anson","USA.34.4_1"
"ashe","USA.34.5_1"
"avery","USA.34.6_1"
"beaufort","USA.34.7_1"
"bertie","USA.34.8_1"
"bladen","USA.34.9_1"
"brunswick","USA.34.10_1"
"buncombe","USA.34.11_1"
"burke","USA.34.12_1"
"cabarrus","USA.34.13_1"
"caldwell","USA.34.14_1"
"camden","USA.34.15_1"
"carteret","USA.34.16_1"
"caswell","USA.34.17_1"
"catawba","USA.34.18_1"
"chatham","USA.34.19_1"
"cherokee","USA.34.20_1"
"chowan","USA.34.21_1"
"clay","USA.34.22_1"
"cleveland","USA.34.23_1"
"columbus","USA.34.24_1"
"craven","USA.34.25_1"
"cumberland","USA.34.26_1"
"currituck","USA.34.27_1"
"dare","USA.34.28_1"
"davidson","USA.34.29_1"
"davie","USA.34.30_1"
"duplin","USA.34.31_1"
"durham","USA.34.32_1"
"edgecombe","USA.34.33_1"
"forsyth","USA.34.34_1"
"franklin","USA.34.35_1"
"gaston","USA.34.36_1"
"gates","USA.34.37_1"
"graham","USA.34.38_1"
"granville","USA.34.39_1"
"greene","USA.34.40_1"
"guilford","USA.34.41_1"
"halifax","USA.34.42_1"
"harnett","USA.34.43_1"
"haywood","USA.34.44_1"
"henderson","USA.34.45_1"
"hertford","USA.34.46_1"
"hoke","USA.34.47_1"
"hyde","USA.34.48_1"
"iredell","USA.34.49_1"
"jackson","USA.34.50_1"
"johnston","USA.34.51_1"
"jones","USA.34.52_1"
"lee","USA.34.53_1"
"lenoir","USA.34.54_1"
"lincoln","USA.34.55_1"
"macon","USA.34.56_1"
"madison","USA.34.57_1"
"martin","USA.34.58_1"
"mcdowell","USA.34.59_1"
"mecklenburg","USA.34.60_1"
"mitchell","USA.34.61_1"
"montgomery","USA.34.62_1"
"moore","USA.34.63_1"
"nash","USA.34.64_1"
"new hanover","USA.34.65_1"
"northampton","USA.34.66_1"
"onslow","USA.34.67_1"
"orange","USA.34.68_1"
"pamlico","USA.34.69_1"
"pasquotank","USA.34.70_1"
"pender","USA.34.71_1"
"perquimans","USA.34.72_1"
"person","USA.34.73_1"
"pitt","USA.34.74_1"
"polk","USA.34.75_1"
"randolph","USA.34.76_1"
"richmond","USA.34.77_1"
"robeson","USA.34.78_1"
"rockingham","USA.34.79_1"
"rowan","USA.34.80_1"
"rutherford","USA.34.81_1"
"sampson","USA.34.82_1"
"scotland","USA.34.83_1"
"stanly","USA.34.84_1"
"stokes","USA.34.85_1"
"surry","USA.34.86_1"
"swain","USA.34.87_1"
"transylvania","USA.34.88_1"
"tyrrell","USA.34.89_1"
"union","USA.34.90_1"
"vance","USA.34.91_1"
"wake","USA.34.92_1"
"warren","USA.34.93_1"
"washington","USA.34.94_1"
"watauga","USA.34.95_1"
"wayne","USA.34.96_1"
"wilkes","USA.34.97_1"
"wilson","USA.34.98_1"
"yadkin","USA.34.99_1"
"yancey","USA.34.100_1"
"sin informacion","Sin Informacion"
