"NAME_2","GID_2"
"acatic","MEX.14.1_1"
"acatlan de juarez","MEX.14.2_1"
"ahualulco de mercado","MEX.14.3_1"
"amacueca","MEX.14.4_1"
"amatitan","MEX.14.5_1"
"ameca","MEX.14.6_1"
"antonio escobedo","MEX.14.7_1"
"arandas","MEX.14.8_1"
"atemajac de brizuela","MEX.14.9_1"
"atengo","MEX.14.10_1"
"atenguillo","MEX.14.11_1"
"atotonilco el alto","MEX.14.12_1"
"atoyac","MEX.14.13_1"
"autlan de navarro","MEX.14.14_1"
"ayotlan","MEX.14.15_1"
"ayutla","MEX.14.16_1"
"bolanos","MEX.14.17_1"
"cabo corrientes","MEX.14.18_1"
"canadas de obregon","MEX.14.19_1"
"casimiro castillo","MEX.14.20_1"
"chapala","MEX.14.21_1"
"chimaltitan","MEX.14.22_1"
"chiquilistlan","MEX.14.23_1"
"cihuatlan","MEX.14.24_1"
"ciudad guzman","MEX.14.25_1"
"ciudad venustiano carranza","MEX.14.26_1"
"cocula","MEX.14.27_1"
"colotlan","MEX.14.28_1"
"concepcion de buenos aires","MEX.14.29_1"
"cuautitlan de garcia barragan","MEX.14.30_1"
"cuautla","MEX.14.31_1"
"cuquito","MEX.14.32_1"
"degollado","MEX.14.33_1"
"ejutla","MEX.14.34_1"
"el arenal","MEX.14.35_1"
"el grullo","MEX.14.36_1"
"el limon","MEX.14.37_1"
"el salto","MEX.14.38_1"
"encarnacion de diaz","MEX.14.39_1"
"etzatlan","MEX.14.40_1"
"gomez farias","MEX.14.41_1"
"guachinango","MEX.14.42_1"
"guadalajara","MEX.14.43_1"
"hostotipaquillo","MEX.14.44_1"
"huejucar","MEX.14.45_1"
"huejuquilla el alto","MEX.14.46_1"
"ixtlahuacan de los membrillos","MEX.14.47_1"
"ixtlahuacan del rio","MEX.14.48_1"
"jalostotitlan","MEX.14.49_1"
"jamay","MEX.14.50_1"
"jesus maria","MEX.14.51_1"
"jilotlan de los dolores","MEX.14.52_1"
"jocotepec","MEX.14.53_1"
"juanacatlan","MEX.14.54_1"
"juchitlan","MEX.14.55_1"
"la barca","MEX.14.56_1"
"la huerta","MEX.14.57_1"
"la manzanilla de la paz","MEX.14.58_1"
"lago de chapala","MEX.14.59_1"
"lagos de moreno","MEX.14.60_1"
"magdalena","MEX.14.61_1"
"manuel m. dieguez","MEX.14.62_1"
"mascota","MEX.14.63_1"
"mazamitla","MEX.14.64_1"
"mexticacan","MEX.14.65_1"
"mezquitic","MEX.14.66_1"
"mixtlan","MEX.14.67_1"
"ocotlan","MEX.14.68_1"
"ojuelos de jalisco","MEX.14.69_1"
"pihuamo","MEX.14.70_1"
"poncitlan","MEX.14.71_1"
"puerto vallarta","MEX.14.72_1"
"quitupan","MEX.14.73_1"
"san cristobal de la barranca","MEX.14.74_1"
"san diego de alejandria","MEX.14.75_1"
"san juan de los lagos","MEX.14.76_1"
"san julian","MEX.14.77_1"
"san marcos","MEX.14.78_1"
"san martin de bolanos","MEX.14.79_1"
"san martin hidalgo","MEX.14.80_1"
"san miguel el alto","MEX.14.81_1"
"san sebastian del oeste","MEX.14.82_1"
"santa maria de los angeles","MEX.14.83_1"
"sayula","MEX.14.84_1"
"tala","MEX.14.85_1"
"talpa de allende","MEX.14.86_1"
"tamazula de gordiano","MEX.14.87_1"
"tapalpa","MEX.14.88_1"
"tecalitlan","MEX.14.89_1"
"techaluta de montenegro","MEX.14.90_1"
"tecolotlan","MEX.14.91_1"
"tenamaxtlan","MEX.14.92_1"
"teocaltiche","MEX.14.93_1"
"teocuitatlan de corona","MEX.14.94_1"
"tepatitlan de morelos","MEX.14.95_1"
"tequila","MEX.14.96_1"
"teuchitlan","MEX.14.97_1"
"tizapan el alto","MEX.14.98_1"
"tlajomulco de zuniga","MEX.14.99_1"
"tlaquepaque","MEX.14.100_1"
"toliman","MEX.14.101_1"
"tomatlan","MEX.14.102_1"
"tonala","MEX.14.103_1"
"tonaya","MEX.14.104_1"
"tonila","MEX.14.105_1"
"totatiche","MEX.14.106_1"
"tototlan","MEX.14.107_1"
"tuxcacuesco","MEX.14.108_1"
"tuxcueca","MEX.14.109_1"
"tuxpan","MEX.14.110_1"
"union de san antonio","MEX.14.111_1"
"union de tula","MEX.14.112_1"
"valle de guadalupe","MEX.14.113_1"
"valle de juarez","MEX.14.114_1"
"villa corona","MEX.14.115_1"
"villa guerrero","MEX.14.116_1"
"villa hidalgo","MEX.14.117_1"
"villa purificacion","MEX.14.118_1"
"yahualica de gonzalez gallo","MEX.14.119_1"
"zacoalco de torres","MEX.14.120_1"
"zapopan","MEX.14.121_1"
"zapotiltic","MEX.14.122_1"
"zapotitlan de vadillo","MEX.14.123_1"
"zapotlan del rey","MEX.14.124_1"
"zapotlanejo","MEX.14.125_1"
"sin informacion","Sin Informacion"
