"NAME_2","GID_2"
"acailandia","BRA.10.1_1"
"afonso cunha","BRA.10.2_1"
"agua doce do maranhao","BRA.10.3_1"
"alcantara","BRA.10.4_1"
"aldeias altas","BRA.10.5_1"
"altamira do maranhao","BRA.10.6_1"
"alto alegre do maranho","BRA.10.7_1"
"alto alegre do pindare","BRA.10.8_1"
"alto parnaiba","BRA.10.9_1"
"amapa do maranho","BRA.10.10_1"
"amarante do maranhao","BRA.10.11_1"
"anajatuba","BRA.10.12_1"
"anapuros","BRA.10.13_1"
"apicum-acu","BRA.10.14_1"
"araguana","BRA.10.15_1"
"araioses","BRA.10.16_1"
"arame","BRA.10.17_1"
"arari","BRA.10.18_1"
"axixa","BRA.10.19_1"
"bacabal","BRA.10.20_1"
"bacabeira","BRA.10.21_1"
"bacuri","BRA.10.22_1"
"bacurituba","BRA.10.23_1"
"balsas","BRA.10.24_1"
"barao de grajau","BRA.10.25_1"
"barra do corda","BRA.10.26_1"
"barreirinhas","BRA.10.27_1"
"bela vista do maranhao","BRA.10.28_1"
"belagua","BRA.10.29_1"
"benedito leite","BRA.10.30_1"
"bequimao","BRA.10.31_1"
"bernardo do mearim","BRA.10.32_1"
"boa vista do gurupi","BRA.10.33_1"
"bom jardin","BRA.10.34_1"
"bom jesus das selvas","BRA.10.35_1"
"bom lugar","BRA.10.36_1"
"brejo","BRA.10.38_1"
"brejo de areia","BRA.10.37_1"
"buriti","BRA.10.40_1"
"buriti bravo","BRA.10.39_1"
"buriticupu","BRA.10.41_1"
"buritirana","BRA.10.42_1"
"cachoeira grande","BRA.10.43_1"
"cajapio","BRA.10.44_1"
"cajari","BRA.10.45_1"
"campestre do maranhao","BRA.10.46_1"
"candido mendes","BRA.10.47_1"
"cantanhede","BRA.10.48_1"
"capinzal do norte","BRA.10.49_1"
"carolina","BRA.10.50_1"
"carutapera","BRA.10.51_1"
"caxias","BRA.10.52_1"
"cedral","BRA.10.53_1"
"central do maranhao","BRA.10.54_1"
"centro do guilherme","BRA.10.55_1"
"centro novo do maranhao","BRA.10.56_1"
"chapadao do ceu","BRA.10.57_1"
"cidelandia","BRA.10.58_1"
"codo","BRA.10.59_1"
"coelho neto","BRA.10.60_1"
"colinas","BRA.10.61_1"
"conceicao do lago-acu","BRA.10.62_1"
"coroata","BRA.10.63_1"
"cururupu","BRA.10.64_1"
"davinopolis","BRA.10.65_1"
"dom pedro","BRA.10.66_1"
"duque bacelar","BRA.10.67_1"
"esperantinopolis","BRA.10.68_1"
"estreito","BRA.10.69_1"
"feira nova do maranhao","BRA.10.70_1"
"fernando falcao","BRA.10.71_1"
"formosa da serra negra","BRA.10.72_1"
"fortaleza dos nogueiras","BRA.10.73_1"
"fortuna","BRA.10.74_1"
"godofredo viana","BRA.10.75_1"
"goncalves dias","BRA.10.76_1"
"governador archer","BRA.10.77_1"
"governador edison lobao","BRA.10.78_1"
"governador eugenio barros","BRA.10.79_1"
"governador luiz rocha","BRA.10.80_1"
"governador newton bello","BRA.10.81_1"
"governador nunes freire","BRA.10.82_1"
"graca aranha","BRA.10.83_1"
"grajau","BRA.10.84_1"
"guimaraes","BRA.10.85_1"
"humberto campos","BRA.10.86_1"
"icatu","BRA.10.87_1"
"igarape do meio","BRA.10.88_1"
"igarape grande","BRA.10.89_1"
"imperatriz","BRA.10.90_1"
"itaipava do grajau","BRA.10.91_1"
"itapecuru mirim","BRA.10.92_1"
"itinga do maranhao","BRA.10.93_1"
"jatoba","BRA.10.94_1"
"jenipapo dos vieiras","BRA.10.95_1"
"joao lisboa","BRA.10.96_1"
"joselandia","BRA.10.97_1"
"junco do maranhao","BRA.10.98_1"
"lago da pedra","BRA.10.99_1"
"lago do junco","BRA.10.100_1"
