"NAME_2","GID_2"
"bagua","PER.1.1_1"
"bongara","PER.1.2_1"
"chachapoyas","PER.1.3_1"
"condorcanqui","PER.1.4_1"
"luya","PER.1.5_1"
"rodriguez de mendoza","PER.1.6_1"
"utcubamba","PER.1.7_1"
"sin informacion","Sin Informacion"
