"NAME_2","GID_2"
"albany","USA.33.1_1"
"allegany","USA.33.2_1"
"bronx","USA.33.3_1"
"broome","USA.33.4_1"
"cattaraugus","USA.33.5_1"
"cayuga","USA.33.6_1"
"chautauqua","USA.33.7_1"
"chemung","USA.33.8_1"
"chenango","USA.33.9_1"
"clinton","USA.33.10_1"
"columbia","USA.33.11_1"
"cortland","USA.33.12_1"
"delaware","USA.33.13_1"
"dutchess","USA.33.14_1"
"erie","USA.33.15_1"
"essex","USA.33.16_1"
"franklin","USA.33.17_1"
"fulton","USA.33.18_1"
"genesee","USA.33.19_1"
"greene","USA.33.20_1"
"hamilton","USA.33.21_1"
"herkimer","USA.33.22_1"
"jefferson","USA.33.23_1"
"kings","USA.33.24_1"
"lake ontario","USA.33.25_1"
"lewis","USA.33.26_1"
"livingston","USA.33.27_1"
"madison","USA.33.28_1"
"monroe","USA.33.29_1"
"montgomery","USA.33.30_1"
"nassau","USA.33.31_1"
"new york","USA.33.32_1"
"niagara","USA.33.33_1"
"oneida","USA.33.34_1"
"onondaga","USA.33.35_1"
"ontario","USA.33.36_1"
"orange","USA.33.37_1"
"orleans","USA.33.38_1"
"oswego","USA.33.39_1"
"otsego","USA.33.40_1"
"putnam","USA.33.41_1"
"queens","USA.33.42_1"
"rensselaer","USA.33.43_1"
"richmond","USA.33.44_1"
"rockland","USA.33.45_1"
"saint lawrence","USA.33.46_1"
"saratoga","USA.33.47_1"
"schenectady","USA.33.48_1"
"schoharie","USA.33.49_1"
"schuyler","USA.33.50_1"
"seneca","USA.33.51_1"
"steuben","USA.33.52_1"
"suffolk","USA.33.53_1"
"sullivan","USA.33.54_1"
"tioga","USA.33.55_1"
"tompkins","USA.33.56_1"
"ulster","USA.33.57_1"
"warren","USA.33.58_1"
"washington","USA.33.59_1"
"wayne","USA.33.60_1"
"westchester","USA.33.61_1"
"wyoming","USA.33.62_1"
"yates","USA.33.63_1"
"sin informacion","Sin Informacion"
