"NAME_2","GID_2"
"camaguey","CUB.1.1_1"
"carlos manuel de cespedes","CUB.1.2_1"
"esmeralda","CUB.1.3_1"
"florida","CUB.1.4_1"
"guaimaro","CUB.1.5_1"
"jimaguayu","CUB.1.6_1"
"minas","CUB.1.7_1"
"najasa","CUB.1.8_1"
"nuevitas","CUB.1.9_1"
"santa cruz del sur","CUB.1.10_1"
"sibanicu","CUB.1.11_1"
"sierra de cubitas","CUB.1.12_1"
"vertientes","CUB.1.13_1"
"sin informacion","Sin Informacion"
