"NAME_2","GID_2"
"adams","USA.39.1_1"
"allegheny","USA.39.2_1"
"armstrong","USA.39.3_1"
"beaver","USA.39.4_1"
"bedford","USA.39.5_1"
"berks","USA.39.6_1"
"blair","USA.39.7_1"
"bradford","USA.39.8_1"
"bucks","USA.39.9_1"
"butler","USA.39.10_1"
"cambria","USA.39.11_1"
"cameron","USA.39.12_1"
"carbon","USA.39.13_1"
"centre","USA.39.14_1"
"chester","USA.39.15_1"
"clarion","USA.39.16_1"
"clearfield","USA.39.17_1"
"clinton","USA.39.18_1"
"columbia","USA.39.19_1"
"crawford","USA.39.20_1"
"cumberland","USA.39.21_1"
"dauphin","USA.39.22_1"
"delaware","USA.39.23_1"
"elk","USA.39.24_1"
"erie","USA.39.25_1"
"fayette","USA.39.26_1"
"forest","USA.39.27_1"
"franklin","USA.39.28_1"
"fulton","USA.39.29_1"
"greene","USA.39.30_1"
"huntingdon","USA.39.31_1"
"indiana","USA.39.32_1"
"jefferson","USA.39.33_1"
"juniata","USA.39.34_1"
"lackawanna","USA.39.35_1"
"lancaster","USA.39.36_1"
"lawrence","USA.39.37_1"
"lebanon","USA.39.38_1"
"lehigh","USA.39.39_1"
"luzerne","USA.39.40_1"
"lycoming","USA.39.41_1"
"mc kean","USA.39.42_1"
"mercer","USA.39.43_1"
"mifflin","USA.39.44_1"
"monroe","USA.39.45_1"
"montgomery","USA.39.46_1"
"montour","USA.39.47_1"
"northampton","USA.39.48_1"
"northumberland","USA.39.49_1"
"perry","USA.39.50_1"
"philadelphia","USA.39.51_1"
"pike","USA.39.52_1"
"potter","USA.39.53_1"
"schuylkill","USA.39.54_1"
"snyder","USA.39.55_1"
"somerset","USA.39.56_1"
"sullivan","USA.39.57_1"
"susquehanna","USA.39.58_1"
"tioga","USA.39.59_1"
"union","USA.39.60_1"
"venango","USA.39.61_1"
"warren","USA.39.62_1"
"washington","USA.39.63_1"
"wayne","USA.39.64_1"
"westmoreland","USA.39.65_1"
"wyoming","USA.39.66_1"
"york","USA.39.67_1"
"sin informacion","Sin Informacion"
