"NAME_2","GID_2"
"arani","BOL.2.1_1"
"arque","BOL.2.2_1"
"ayopaya","BOL.2.3_1"
"capinota","BOL.2.4_1"
"carrasco","BOL.2.5_1"
"cercado","BOL.2.6_1"
"chapare","BOL.2.7_1"
"esteban arce","BOL.2.8_1"
"german jordan","BOL.2.9_1"
"mizque","BOL.2.10_1"
"narciso campero","BOL.2.11_1"
"punata","BOL.2.12_1"
"quillacollo","BOL.2.13_1"
"tapacari","BOL.2.14_1"
"sin informacion","Sin Informacion"
"bolivar","BOL.2.2_1"
"tiraque","BOL.2.1_1"
