"NAME_2","GID_2"
"atahuallpa","BOL.5.1_1"
"carangas","BOL.5.2_1"
"cercado","BOL.5.3_1"
"eduardo avaroa","BOL.5.4_1"
"ladislao cabrera","BOL.5.5_1"
"litoral","BOL.5.6_1"
"pantaleon dalence","BOL.5.7_1"
"poopo","BOL.5.8_1"
"sajama","BOL.5.9_1"
"saucari","BOL.5.10_1"
"sin informacion","Sin Informacion"
