"NAME_2","GID_2"
"arkansas","USA.4.1_1"
"ashley","USA.4.2_1"
"baxter","USA.4.3_1"
"benton","USA.4.4_1"
"boone","USA.4.5_1"
"bradley","USA.4.6_1"
"calhoun","USA.4.7_1"
"carroll","USA.4.8_1"
"chicot","USA.4.9_1"
"clark","USA.4.10_1"
"clay","USA.4.11_1"
"cleburne","USA.4.12_1"
"cleveland","USA.4.13_1"
"columbia","USA.4.14_1"
"conway","USA.4.15_1"
"craighead","USA.4.16_1"
"crawford","USA.4.17_1"
"crittenden","USA.4.18_1"
"cross","USA.4.19_1"
"dallas","USA.4.20_1"
"desha","USA.4.21_1"
"drew","USA.4.22_1"
"faulkner","USA.4.23_1"
"franklin","USA.4.24_1"
"fulton","USA.4.25_1"
"garland","USA.4.26_1"
"grant","USA.4.27_1"
"greene","USA.4.28_1"
"hempstead","USA.4.29_1"
"hot spring","USA.4.30_1"
"howard","USA.4.31_1"
"independence","USA.4.32_1"
"izard","USA.4.33_1"
"jackson","USA.4.34_1"
"jefferson","USA.4.35_1"
"johnson","USA.4.36_1"
"lafayette","USA.4.37_1"
"lawrence","USA.4.38_1"
"lee","USA.4.39_1"
"lincoln","USA.4.40_1"
"little river","USA.4.41_1"
"logan","USA.4.42_1"
"lonoke","USA.4.43_1"
"madison","USA.4.44_1"
"marion","USA.4.45_1"
"miller","USA.4.46_1"
"mississippi","USA.4.47_1"
"monroe","USA.4.48_1"
"montgomery","USA.4.49_1"
"nevada","USA.4.50_1"
"newton","USA.4.51_1"
"ouachita","USA.4.52_1"
"perry","USA.4.53_1"
"phillips","USA.4.54_1"
"pike","USA.4.55_1"
"poinsett","USA.4.56_1"
"polk","USA.4.57_1"
"pope","USA.4.58_1"
"prairie","USA.4.59_1"
"pulaski","USA.4.60_1"
"randolph","USA.4.61_1"
"saint francis","USA.4.62_1"
"saline","USA.4.63_1"
"scott","USA.4.64_1"
"searcy","USA.4.65_1"
"sebastian","USA.4.66_1"
"sevier","USA.4.67_1"
"sharp","USA.4.68_1"
"stone","USA.4.69_1"
"union","USA.4.70_1"
"van buren","USA.4.71_1"
"washington","USA.4.72_1"
"white","USA.4.73_1"
"woodruff","USA.4.74_1"
"yell","USA.4.75_1"
"sin informacion","Sin Informacion"
