"NAME_2","GID_2"
"balancan","MEX.27.1_1"
"cardenas","MEX.27.2_1"
"catazaja","MEX.27.3_1"
"centla","MEX.27.4_1"
"centro","MEX.27.5_1"
"comalcalco","MEX.27.6_1"
"cunduacan","MEX.27.7_1"
"emiliano zapata","MEX.27.8_1"
"huimanguillo","MEX.27.9_1"
"jalapa","MEX.27.10_1"
"jalpa de mendez","MEX.27.11_1"
"jonuta","MEX.27.12_1"
"macuspana","MEX.27.13_1"
"nacajuca","MEX.27.14_1"
"paraiso","MEX.27.15_1"
"tacotalpa","MEX.27.16_1"
"teapa","MEX.27.17_1"
"tenosique","MEX.27.18_1"
"sin informacion","Sin Informacion"
