"NAME_2","GID_2"
"piloes","BRA.20.107_1"
"poco branco","BRA.20.108_1"
"poco dantas","BRA.20.109_1"
"portalegre","BRA.20.110_1"
"porto do mangue","BRA.20.111_1"
"presidente juscelino","BRA.20.112_1"
"pureza","BRA.20.113_1"
"rafael fernandes","BRA.20.114_1"
"rafael godeiro","BRA.20.115_1"
"riacho da cruz","BRA.20.116_1"
"riacho de santana","BRA.20.117_1"
"riachuelo","BRA.20.118_1"
"rio do fogo","BRA.20.119_1"
"rodolfo fernandes","BRA.20.120_1"
"ruy barbosa","BRA.20.121_1"
"santa cruz","BRA.20.122_1"
"santa maria","BRA.20.123_1"
"santana","BRA.20.125_1"
"santana do matos","BRA.20.124_1"
"santo antonio","BRA.20.126_1"
"sao bento do norte","BRA.20.127_1"
"sao bento do trairi","BRA.20.128_1"
"sao fernando","BRA.20.129_1"
"sao francisco do oeste","BRA.20.130_1"
"sao goncalo do amarante","BRA.20.131_1"
"sao joao do sabugi","BRA.20.132_1"
"sao jose de mipibu","BRA.20.133_1"
"sao jose do campestre","BRA.20.134_1"
"sao jose do serido","BRA.20.135_1"
"sao miguel","BRA.20.137_1"
"sao miguel de touros","BRA.20.136_1"
"sao paulo do potengi","BRA.20.138_1"
"sao pedro","BRA.20.139_1"
"sao rafael","BRA.20.140_1"
"sao tome","BRA.20.141_1"
"sao vicente","BRA.20.142_1"
"senador eloi de souza","BRA.20.143_1"
"senador georgino avelino","BRA.20.144_1"
"serra de sao bento","BRA.20.145_1"
"serra do mel","BRA.20.146_1"
"serra negra do norte","BRA.20.147_1"
"serrinha","BRA.20.149_1"
"serrinha dos pintos","BRA.20.148_1"
"severiano melo","BRA.20.150_1"
"sitio novo","BRA.20.151_1"
"taboleiro grande","BRA.20.152_1"
"taipu","BRA.20.153_1"
"tangara","BRA.20.154_1"
"tenente ananias","BRA.20.155_1"
"tenente laurentino cruz","BRA.20.156_1"
"tibau","BRA.20.158_1"
"tibau do sul","BRA.20.157_1"
"timbauba dos batistas","BRA.20.159_1"
"touros","BRA.20.160_1"
"triunfo potiguar","BRA.20.161_1"
"umarizal","BRA.20.162_1"
"upanema","BRA.20.163_1"
"varzea","BRA.20.164_1"
"venha-ver","BRA.20.165_1"
"vera cruz","BRA.20.166_1"
"vicosa","BRA.20.167_1"
"vila flor","BRA.20.168_1"
"sin informacion","Sin Informacion"
