"NAME_2","GID_2"
"abaiara","BRA.6.1_1"
"acarape","BRA.6.2_1"
"acarau","BRA.6.3_1"
"acopiara","BRA.6.4_1"
"aiuaba","BRA.6.5_1"
"alcantaras","BRA.6.6_1"
"altaneira","BRA.6.7_1"
"alto santo","BRA.6.8_1"
"amontada","BRA.6.9_1"
"antonina do norte","BRA.6.10_1"
"apuiares","BRA.6.11_1"
"aquiraz","BRA.6.12_1"
"aracati","BRA.6.13_1"
"aracoiaba","BRA.6.14_1"
"ararenda","BRA.6.15_1"
"araripe","BRA.6.16_1"
"aratuba","BRA.6.17_1"
"arneiroz","BRA.6.18_1"
"assare","BRA.6.19_1"
"aurora","BRA.6.20_1"
"baixio","BRA.6.21_1"
"banabuiu","BRA.6.22_1"
"barbalha","BRA.6.23_1"
"barreira","BRA.6.24_1"
"barro","BRA.6.25_1"
"barroquinha","BRA.6.26_1"
"baturite","BRA.6.27_1"
"beberibe","BRA.6.28_1"
"bela cruz","BRA.6.29_1"
"boa viagem","BRA.6.30_1"
"brejo santo","BRA.6.31_1"
"camocim","BRA.6.32_1"
"campos sales","BRA.6.33_1"
"caninde","BRA.6.34_1"
"capistrano","BRA.6.35_1"
"caridade","BRA.6.36_1"
"carire","BRA.6.37_1"
"caririacu","BRA.6.38_1"
"carius","BRA.6.39_1"
"carnaubal","BRA.6.40_1"
"cascavel","BRA.6.41_1"
"catarina","BRA.6.42_1"
"catunda","BRA.6.43_1"
"caucaia","BRA.6.44_1"
"cedro","BRA.6.45_1"
"chaval","BRA.6.46_1"
"choro","BRA.6.47_1"
"chorozinho","BRA.6.48_1"
"coreau","BRA.6.49_1"
"crateus","BRA.6.50_1"
"crato","BRA.6.51_1"
"croata","BRA.6.52_1"
"cruz","BRA.6.53_1"
"deputado irapuan pinheiro","BRA.6.54_1"
"erere","BRA.6.55_1"
"eusebio","BRA.6.56_1"
"farias brito","BRA.6.57_1"
"forquilha","BRA.6.58_1"
"fortaleza","BRA.6.59_1"
"fortim","BRA.6.60_1"
"frecheirinha","BRA.6.61_1"
"general sampaio","BRA.6.62_1"
"graca","BRA.6.63_1"
"granja","BRA.6.64_1"
"granjeiro","BRA.6.65_1"
"groairas","BRA.6.66_1"
"guaiuba","BRA.6.67_1"
"guaraciaba do norte","BRA.6.68_1"
"guaramiranga","BRA.6.69_1"
"hidrolandia","BRA.6.70_1"
"horizonte","BRA.6.71_1"
"ibaretama","BRA.6.72_1"
"ibiapina","BRA.6.73_1"
"ibicuitinga","BRA.6.74_1"
"icapui","BRA.6.75_1"
"ico","BRA.6.76_1"
"iguatu","BRA.6.77_1"
"independencia","BRA.6.78_1"
"ipaporanga","BRA.6.79_1"
"ipaumirim","BRA.6.80_1"
"ipu","BRA.6.81_1"
"ipueiras","BRA.6.82_1"
"iracema","BRA.6.83_1"
"iraucuba","BRA.6.84_1"
"itaicaba","BRA.6.85_1"
"itaitinga","BRA.6.86_1"
"itapaje","BRA.6.87_1"
"itapipoca","BRA.6.88_1"
"itapiuna","BRA.6.89_1"
"itaruma","BRA.6.90_1"
"itatira","BRA.6.91_1"
"jaguaretama","BRA.6.92_1"
"jaguaribara","BRA.6.93_1"
"jaguaribe","BRA.6.94_1"
"jaguaruana","BRA.6.95_1"
"jardim","BRA.6.96_1"
"jati","BRA.6.97_1"
"jijoca de jericoacoara","BRA.6.98_1"
"juazeiro do norte","BRA.6.99_1"
"jucas","BRA.6.100_1"
"lavras da mangabeira","BRA.6.101_1"
"limoeiro do norte","BRA.6.102_1"
"madalena","BRA.6.103_1"
"maracanau","BRA.6.104_1"
"maranguape","BRA.6.105_1"
"marco","BRA.6.106_1"
"martinopole","BRA.6.107_1"
"massape","BRA.6.108_1"
"meruoca","BRA.6.109_1"
"milagres","BRA.6.110_1"
"milha","BRA.6.111_1"
"miraima","BRA.6.112_1"
"misso velha","BRA.6.113_1"
"mombaca","BRA.6.114_1"
"monsenhor tabosa","BRA.6.115_1"
"morada nova","BRA.6.116_1"
"moraujo","BRA.6.117_1"
"morrinhos","BRA.6.118_1"
"mucambo","BRA.6.119_1"
"mulungu","BRA.6.120_1"
"nova olinda","BRA.6.121_1"
"nova russas","BRA.6.122_1"
"novo oriente","BRA.6.123_1"
"ocara","BRA.6.124_1"
"oros","BRA.6.125_1"
"pacajus","BRA.6.126_1"
"pacatuba","BRA.6.127_1"
"pacoti","BRA.6.128_1"
"pacuja","BRA.6.129_1"
"palhano","BRA.6.130_1"
"palmacia","BRA.6.131_1"
"paracuru","BRA.6.132_1"
"paraipaba","BRA.6.133_1"
"parambu","BRA.6.134_1"
"paramoti","BRA.6.135_1"
"pedra branca","BRA.6.136_1"
"penaforte","BRA.6.137_1"
"pentecoste","BRA.6.138_1"
"pereiro","BRA.6.139_1"
"pindoretama","BRA.6.140_1"
"piquet carneiro","BRA.6.141_1"
"pires ferreira","BRA.6.142_1"
"poranga","BRA.6.143_1"
"porteiras","BRA.6.144_1"
"potengi","BRA.6.145_1"
"potiretama","BRA.6.146_1"
"quiterianopolis","BRA.6.147_1"
"quixada","BRA.6.148_1"
"quixelo","BRA.6.149_1"
"quixeramobim","BRA.6.150_1"
"quixere","BRA.6.151_1"
"redencao","BRA.6.152_1"
"reriutaba","BRA.6.153_1"
"russas","BRA.6.154_1"
"saboeiro","BRA.6.155_1"
"salitre","BRA.6.156_1"
"santa quiteria","BRA.6.157_1"
"santana do acarau","BRA.6.158_1"
"santana do cariri","BRA.6.159_1"
"sao benedito","BRA.6.160_1"
"sao goncalo do amarante","BRA.6.161_1"
"sao joao do belm","BRA.6.162_1"
"sao joao do jaguaribe","BRA.6.163_1"
"sao luiz do curu","BRA.6.164_1"
"senador pompeu","BRA.6.165_1"
"senador sa","BRA.6.166_1"
"sobral","BRA.6.167_1"
"solonopole","BRA.6.168_1"
"tabuleiro do norte","BRA.6.169_1"
"tamboril","BRA.6.170_1"
"tarrafas","BRA.6.171_1"
"taua","BRA.6.172_1"
"tejucuoca","BRA.6.173_1"
"tiangua","BRA.6.174_1"
