"NAME_2","GID_2"
"boca chica","DOM.31.1_1"
"guerra","DOM.31.2_1"
"los alcarrizos","DOM.31.3_1"
"pedro brand","DOM.31.4_1"
"santo domingo este","DOM.31.5_1"
"santo domingo norte","DOM.31.6_1"
"santo domingo oeste","DOM.31.7_1"
"sin informacion","Sin Informacion"
"santo domingo","Sin Informacion"
"villa mella","Sin Informacion"
"distrito nacional","Sin Informacion"
"la victoria","DOM.31.6_1"
