"NAME_2","GID_2"
"anderson","USA.44.1_1"
"andrews","USA.44.2_1"
"angelina","USA.44.3_1"
"aransas","USA.44.4_1"
"archer","USA.44.5_1"
"armstrong","USA.44.6_1"
"atascosa","USA.44.7_1"
"austin","USA.44.8_1"
"bailey","USA.44.9_1"
"bandera","USA.44.10_1"
"bastrop","USA.44.11_1"
"baylor","USA.44.12_1"
"bee","USA.44.13_1"
"bell","USA.44.14_1"
"bexar","USA.44.15_1"
"blanco","USA.44.16_1"
"borden","USA.44.17_1"
"bosque","USA.44.18_1"
"bowie","USA.44.19_1"
"brazoria","USA.44.20_1"
"brazos","USA.44.21_1"
"brewster","USA.44.22_1"
"briscoe","USA.44.23_1"
"brooks","USA.44.24_1"
"brown","USA.44.25_1"
"burleson","USA.44.26_1"
"burnet","USA.44.27_1"
"caldwell","USA.44.28_1"
"calhoun","USA.44.29_1"
"callahan","USA.44.30_1"
"cameron","USA.44.31_1"
"camp","USA.44.32_1"
"carson","USA.44.33_1"
"cass","USA.44.34_1"
"castro","USA.44.35_1"
"chambers","USA.44.36_1"
"cherokee","USA.44.37_1"
"childress","USA.44.38_1"
"clay","USA.44.39_1"
"cochran","USA.44.40_1"
"coke","USA.44.41_1"
"coleman","USA.44.42_1"
"collin","USA.44.43_1"
"collingsworth","USA.44.44_1"
"colorado","USA.44.45_1"
"comal","USA.44.46_1"
"comanche","USA.44.47_1"
"concho","USA.44.48_1"
"cooke","USA.44.49_1"
"coryell","USA.44.50_1"
"cottle","USA.44.51_1"
"crane","USA.44.52_1"
"crockett","USA.44.53_1"
"crosby","USA.44.54_1"
"culberson","USA.44.55_1"
"dallam","USA.44.56_1"
"dallas","USA.44.57_1"
"dawson","USA.44.58_1"
"deaf smith","USA.44.59_1"
"delta","USA.44.60_1"
"denton","USA.44.61_1"
"dewitt","USA.44.62_1"
"dickens","USA.44.63_1"
"dimmit","USA.44.64_1"
"donley","USA.44.65_1"
"duval","USA.44.66_1"
"eastland","USA.44.67_1"
"ector","USA.44.68_1"
"edwards","USA.44.69_1"
"el paso","USA.44.70_1"
"ellis","USA.44.71_1"
"erath","USA.44.72_1"
"falls","USA.44.73_1"
"fannin","USA.44.74_1"
"fayette","USA.44.75_1"
"fisher","USA.44.76_1"
"floyd","USA.44.77_1"
"foard","USA.44.78_1"
"fort bend","USA.44.79_1"
"franklin","USA.44.80_1"
"freestone","USA.44.81_1"
"frio","USA.44.82_1"
"gaines","USA.44.83_1"
"galveston","USA.44.84_1"
"garza","USA.44.85_1"
"gillespie","USA.44.86_1"
"glasscock","USA.44.87_1"
"goliad","USA.44.88_1"
"gonzales","USA.44.89_1"
"gray","USA.44.90_1"
"grayson","USA.44.91_1"
"gregg","USA.44.92_1"
"grimes","USA.44.93_1"
"guadalupe","USA.44.94_1"
"hale","USA.44.95_1"
"hall","USA.44.96_1"
"hamilton","USA.44.97_1"
"hansford","USA.44.98_1"
"hardeman","USA.44.99_1"
"hardin","USA.44.100_1"
"harris","USA.44.101_1"
"harrison","USA.44.102_1"
"hartley","USA.44.103_1"
"haskell","USA.44.104_1"
"hays","USA.44.105_1"
"hemphill","USA.44.106_1"
"henderson","USA.44.107_1"
"hidalgo","USA.44.108_1"
"hill","USA.44.109_1"
"hockley","USA.44.110_1"
"hood","USA.44.111_1"
"hopkins","USA.44.112_1"
"houston","USA.44.113_1"
"howard","USA.44.114_1"
"hudspeth","USA.44.115_1"
"hunt","USA.44.116_1"
"hutchinson","USA.44.117_1"
"irion","USA.44.118_1"
"jack","USA.44.119_1"
"jackson","USA.44.120_1"
"jasper","USA.44.121_1"
"jeff davis","USA.44.122_1"
"jefferson","USA.44.123_1"
"jim hogg","USA.44.124_1"
"jim wells","USA.44.125_1"
"johnson","USA.44.126_1"
"jones","USA.44.127_1"
"karnes","USA.44.128_1"
"kaufman","USA.44.129_1"
"kendall","USA.44.130_1"
"kenedy","USA.44.131_1"
"kent","USA.44.132_1"
"kerr","USA.44.133_1"
"kimble","USA.44.134_1"
"king","USA.44.135_1"
"kinney","USA.44.136_1"
"kleberg","USA.44.137_1"
"knox","USA.44.138_1"
"la salle","USA.44.139_1"
"lamar","USA.44.140_1"
"lamb","USA.44.141_1"
"lampasas","USA.44.142_1"
"lavaca","USA.44.143_1"
"lee","USA.44.144_1"
"leon","USA.44.145_1"
"liberty","USA.44.146_1"
"limestone","USA.44.147_1"
"lipscomb","USA.44.148_1"
"live oak","USA.44.149_1"
"llano","USA.44.150_1"
"loving","USA.44.151_1"
"lubbock","USA.44.152_1"
"lynn","USA.44.153_1"
"madison","USA.44.154_1"
"marion","USA.44.155_1"
"martin","USA.44.156_1"
"mason","USA.44.157_1"
"matagorda","USA.44.158_1"
"maverick","USA.44.159_1"
"mcculloch","USA.44.160_1"
"mclennan","USA.44.161_1"
"mcmullen","USA.44.162_1"
"medina","USA.44.163_1"
"menard","USA.44.164_1"
"midland","USA.44.165_1"
"milam","USA.44.166_1"
"mills","USA.44.167_1"
"mitchell","USA.44.168_1"
"montague","USA.44.169_1"
"montgomery","USA.44.170_1"
"moore","USA.44.171_1"
"morris","USA.44.172_1"
"motley","USA.44.173_1"
"nacogdoches","USA.44.174_1"
"navarro","USA.44.175_1"
"newton","USA.44.176_1"
"nolan","USA.44.177_1"
"nueces","USA.44.178_1"
"ochiltree","USA.44.179_1"
"oldham","USA.44.180_1"
"orange","USA.44.181_1"
"palo pinto","USA.44.182_1"
"panola","USA.44.183_1"
"parker","USA.44.184_1"
"parmer","USA.44.185_1"
"pecos","USA.44.186_1"
"polk","USA.44.187_1"
"potter","USA.44.188_1"
"presidio","USA.44.189_1"
"rains","USA.44.190_1"
"randall","USA.44.191_1"
"reagan","USA.44.192_1"
"real","USA.44.193_1"
"red river","USA.44.194_1"
"reeves","USA.44.195_1"
"refugio","USA.44.196_1"
"roberts","USA.44.197_1"
"robertson","USA.44.198_1"
"rockwall","USA.44.199_1"
"runnels","USA.44.200_1"
"rusk","USA.44.201_1"
"sabine","USA.44.202_1"
"san augustine","USA.44.203_1"
"san jacinto","USA.44.204_1"
"san patricio","USA.44.205_1"
"san saba","USA.44.206_1"
"schleicher","USA.44.207_1"
"scurry","USA.44.208_1"
"shackelford","USA.44.209_1"
"shelby","USA.44.210_1"
"sherman","USA.44.211_1"
"smith","USA.44.212_1"
"somervell","USA.44.213_1"
"starr","USA.44.214_1"
"stephens","USA.44.215_1"
"sterling","USA.44.216_1"
"stonewall","USA.44.217_1"
"sutton","USA.44.218_1"
"swisher","USA.44.219_1"
"tarrant","USA.44.220_1"
"taylor","USA.44.221_1"
"terrell","USA.44.222_1"
