"NAME_2","GID_2"
"palestina de goias","BRA.9.170_1"
"palmeiras de goias","BRA.9.171_1"
"palmelo","BRA.9.172_1"
"palminopolis","BRA.9.173_1"
"panama","BRA.9.174_1"
"parauna","BRA.9.175_1"
"perolandia","BRA.9.176_1"
"petrolina de goias","BRA.9.177_1"
"pilar de goias","BRA.9.178_1"
"piracanjuba","BRA.9.179_1"
"piranhas","BRA.9.180_1"
"pirenopolis","BRA.9.181_1"
"pires do rio","BRA.9.182_1"
"planaltina","BRA.9.183_1"
"pontalina","BRA.9.184_1"
"porangatu","BRA.9.185_1"
"porteiro","BRA.9.186_1"
"portelandia","BRA.9.187_1"
"posse","BRA.9.188_1"
"professor jamil","BRA.9.189_1"
"quirinopolis","BRA.9.190_1"
"rialma","BRA.9.191_1"
"rianapolis","BRA.9.192_1"
"rio quente","BRA.9.193_1"
"rio verde","BRA.9.194_1"
"rubiataba","BRA.9.195_1"
"sanclerlandia","BRA.9.196_1"
"santa barbara de goias","BRA.9.197_1"
"santa cruz de goias","BRA.9.198_1"
"santa filomena do maranhao","BRA.9.199_1"
"santa helena de goias","BRA.9.200_1"
"santa isabel","BRA.9.201_1"
"santa rita de araguaia","BRA.9.202_1"
"santa rita do novo destino","BRA.9.203_1"
"santa rosa de goias","BRA.9.204_1"
"santa tereza de goias","BRA.9.205_1"
"santa terezinha de goias","BRA.9.206_1"
"santo antonio da barra","BRA.9.207_1"
"santo antonio de goias","BRA.9.208_1"
"santo antonio do descoberto","BRA.9.209_1"
"sao domingos","BRA.9.210_1"
"sao francisco de goias","BRA.9.211_1"
"sao joao d'alianca","BRA.9.212_1"
"sao joao da parauna","BRA.9.213_1"
"sao luis de montes belos","BRA.9.214_1"
"sao luiz do norte","BRA.9.215_1"
"sao miguel do araguaia","BRA.9.216_1"
"sao miguel do passa quatro","BRA.9.217_1"
"sao patricio","BRA.9.218_1"
"sao simao","BRA.9.219_1"
"senador canedo","BRA.9.220_1"
"serranopolis","BRA.9.221_1"
"silvania","BRA.9.222_1"
"simolandia","BRA.9.223_1"
"sitio d'abadia","BRA.9.224_1"
"taquaral de goias","BRA.9.225_1"
"teresina de goias","BRA.9.226_1"
"terezopolis de goias","BRA.9.227_1"
"tres ranchos","BRA.9.228_1"
"trindade","BRA.9.229_1"
"trombas","BRA.9.230_1"
"turvania","BRA.9.231_1"
"turvelandia","BRA.9.232_1"
"uirapuru","BRA.9.233_1"
"uruacu","BRA.9.234_1"
"uruana","BRA.9.235_1"
"urutai","BRA.9.236_1"
"valparaiso de goias","BRA.9.237_1"
"varjao","BRA.9.238_1"
"vianopolis","BRA.9.239_1"
"vicentinopolis","BRA.9.240_1"
"vila boa","BRA.9.241_1"
"vila propicio","BRA.9.242_1"
"sin informacion","Sin Informacion"
