"NAME_2","GID_2"
"acapulco de juarez","MEX.12.1_1"
"ahuacuotzingo","MEX.12.2_1"
"ajuchitlan del progreso","MEX.12.3_1"
"alcozauca de guerrero","MEX.12.4_1"
"alpoyeca","MEX.12.5_1"
"apaxtla","MEX.12.6_1"
"arcelia","MEX.12.7_1"
"atenango del rio","MEX.12.8_1"
"atlamajalcingo del monte","MEX.12.9_1"
"atlixtac","MEX.12.10_1"
"atoyac de alvarez","MEX.12.11_1"
"ayutla de los libres","MEX.12.12_1"
"azoyu","MEX.12.13_1"
"benito juarez","MEX.12.14_1"
"buenavista de cuellar","MEX.12.15_1"
"chilapa de alvarez","MEX.12.16_1"
"chilpancingo de los bravo","MEX.12.17_1"
"cocula","MEX.12.18_1"
"copala","MEX.12.19_1"
"copalillo","MEX.12.20_1"
"copanatoyac","MEX.12.21_1"
"coyuca de benitez","MEX.12.22_1"
"coyuca de catalan","MEX.12.23_1"
"cuajinicuilapa","MEX.12.24_1"
"cualac","MEX.12.25_1"
"cuautepec","MEX.12.26_1"
"cuetzala del progreso","MEX.12.27_1"
"cutzamala de pinzon","MEX.12.28_1"
"eduardo neri","MEX.12.29_1"
"erongaricuaro","MEX.12.30_1"
"florencio villarreal","MEX.12.31_1"
"general canuto a. neri","MEX.12.32_1"
"general heliodoro castillo","MEX.12.33_1"
"huamuxtitlan","MEX.12.34_1"
"huitzuco de los figueroa","MEX.12.35_1"
"iguala de la independencia","MEX.12.36_1"
"igualapa","MEX.12.37_1"
"ixcateopan de cuauhtemoc","MEX.12.38_1"
"jose azueta","MEX.12.39_1"
"juan r. escudero","MEX.12.40_1"
"la union","MEX.12.41_1"
"leonardo bravo","MEX.12.42_1"
"malinaltepec","MEX.12.43_1"
"martir de cuilapan","MEX.12.44_1"
"metlatonoc","MEX.12.45_1"
"mochitlan","MEX.12.46_1"
"olinala","MEX.12.47_1"
"ometepec","MEX.12.48_1"
"pedro ascencio alquisiras","MEX.12.49_1"
"petatlan","MEX.12.50_1"
"pilcaya","MEX.12.51_1"
"pungarabato","MEX.12.52_1"
"quechultenango","MEX.12.53_1"
"san luis acatlan","MEX.12.54_1"
"san marcos","MEX.12.55_1"
"san miguel totolapan","MEX.12.56_1"
"taxco de alarcon","MEX.12.57_1"
"tecoanapa","MEX.12.58_1"
"tecpan de galeana","MEX.12.59_1"
"teloloapan","MEX.12.60_1"
"tepecoacuilco de trujano","MEX.12.61_1"
"tetipac","MEX.12.62_1"
"tixtla de guerrero","MEX.12.63_1"
"tlacoachistlahuaca","MEX.12.64_1"
"tlacoapa","MEX.12.65_1"
"tlalchapa","MEX.12.66_1"
"tlalixtaquilla de maldonado","MEX.12.67_1"
"tlapa de comonfort","MEX.12.68_1"
"tlapehuala","MEX.12.69_1"
"xalpatlahuac","MEX.12.70_1"
"xochihuehuetlan","MEX.12.71_1"
"xochistlahuaca","MEX.12.72_1"
"zapotitlan tablas","MEX.12.73_1"
"zirandaro","MEX.12.74_1"
"zitlala","MEX.12.75_1"
"sin informacion","Sin Informacion"
