"NAME_2","GID_2"
"ahualulco","MEX.24.1_1"
"alaquines","MEX.24.2_1"
"aquismon","MEX.24.3_1"
"armadillo de los infante","MEX.24.4_1"
"axtla de terrazas","MEX.24.5_1"
"cardenas","MEX.24.6_1"
"catorce","MEX.24.7_1"
"cedral","MEX.24.8_1"
"cerritos","MEX.24.9_1"
"cerro de san pedro","MEX.24.10_1"
"charcas","MEX.24.11_1"
"ciudad del maiz","MEX.24.12_1"
"ciudad fernandez","MEX.24.13_1"
"ciudad valles","MEX.24.14_1"
"coxcatlan","MEX.24.15_1"
"ebano","MEX.24.16_1"
"guadalcazar","MEX.24.17_1"
"huehuetlan","MEX.24.18_1"
"lagunillas","MEX.24.19_1"
"matehuala","MEX.24.20_1"
"mexquitic de carmona","MEX.24.21_1"
"moctezuma","MEX.24.22_1"
"pinos","MEX.24.23_1"
"rayon","MEX.24.24_1"
"rioverde","MEX.24.25_1"
"salinas","MEX.24.26_1"
"san antonio","MEX.24.27_1"
"san ciro de acosta","MEX.24.28_1"
"san luis potosi","MEX.24.29_1"
"san martin chalchicuautla","MEX.24.30_1"
"san nicolas tolentino","MEX.24.31_1"
"san vicente tancuayalab","MEX.24.32_1"
"santa catarina","MEX.24.33_1"
"santa maria del rio","MEX.24.34_1"
"santo domingo","MEX.24.35_1"
"soledad de graciano sanchez","MEX.24.36_1"
"tamasopo","MEX.24.37_1"
"tamazunchale","MEX.24.38_1"
"tampacan","MEX.24.39_1"
"tampamolon corona","MEX.24.40_1"
"tamuin","MEX.24.41_1"
"tancanhuitz de santos","MEX.24.42_1"
"tanlajas","MEX.24.43_1"
"tanquian de escobedo","MEX.24.44_1"
"tierra nueva","MEX.24.45_1"
"vanegas","MEX.24.46_1"
"venado","MEX.24.47_1"
"villa de arista","MEX.24.48_1"
"villa de arriaga","MEX.24.49_1"
"villa de guadalupe","MEX.24.50_1"
"villa de la paz","MEX.24.51_1"
"villa de ramos","MEX.24.52_1"
"villa de reyes","MEX.24.53_1"
"villa hidalgo","MEX.24.54_1"
"villa juarez","MEX.24.55_1"
"xilitla","MEX.24.56_1"
"zaragoza","MEX.24.57_1"
"sin informacion","Sin Informacion"
