"NAME_2","GID_2"
"acacoyagua","MEX.5.1_1"
"acala","MEX.5.2_1"
"acapetahua","MEX.5.3_1"
"altamirano","MEX.5.4_1"
"amatan","MEX.5.5_1"
"amatenango de la frontera","MEX.5.6_1"
"amatenango del valle","MEX.5.7_1"
"angel albino corzo","MEX.5.8_1"
"arriaga","MEX.5.9_1"
"bejucal de ocampo","MEX.5.10_1"
"bella vista","MEX.5.11_1"
"berriozabal","MEX.5.12_1"
"bochil","MEX.5.13_1"
"cacahoatan","MEX.5.14_1"
"catazaja","MEX.5.15_1"
"chalchihuitan","MEX.5.16_1"
"chamula","MEX.5.17_1"
"chanal","MEX.5.18_1"
"chapultenango","MEX.5.19_1"
"chenalho","MEX.5.20_1"
"chiapa de corzo","MEX.5.21_1"
"chiapilla","MEX.5.22_1"
"chicoasen","MEX.5.23_1"
"chicomuselo","MEX.5.24_1"
"chilon","MEX.5.25_1"
"cintalapa","MEX.5.26_1"
"coapilla","MEX.5.27_1"
"comitan de dominguez","MEX.5.28_1"
"copainala","MEX.5.29_1"
"el bosque","MEX.5.30_1"
"el porvenir","MEX.5.31_1"
"escuintla","MEX.5.32_1"
"francisco leon","MEX.5.33_1"
"frontera comalapa","MEX.5.34_1"
"frontera hidalgo","MEX.5.35_1"
"huehuetan","MEX.5.36_1"
"huitiupan","MEX.5.37_1"
"huixtan","MEX.5.38_1"
"huixtla","MEX.5.39_1"
"ixhuatan","MEX.5.40_1"
"ixtacomitan","MEX.5.41_1"
"ixtapa","MEX.5.42_1"
"ixtapangajoya","MEX.5.43_1"
"jiquipilas","MEX.5.44_1"
"jitotol","MEX.5.45_1"
"juarez","MEX.5.46_1"
"la concordia","MEX.5.47_1"
"la grandeza","MEX.5.48_1"
"la independencia","MEX.5.49_1"
"la libertad","MEX.5.50_1"
"la trinitaria","MEX.5.51_1"
"larrainzar","MEX.5.52_1"
"las margaritas","MEX.5.53_1"
"las rosas","MEX.5.54_1"
"mapastepec","MEX.5.55_1"
"mazapa de madero","MEX.5.56_1"
"mazatan","MEX.5.57_1"
"metapa","MEX.5.58_1"
"mitontic","MEX.5.59_1"
"motozintla","MEX.5.60_1"
"nicolas ruiz","MEX.5.61_1"
"ocosingo","MEX.5.62_1"
"ocotepec","MEX.5.63_1"
"ocozocoautla de espinosa","MEX.5.64_1"
"ostuacan","MEX.5.65_1"
"osumacinta","MEX.5.66_1"
"oxchuc","MEX.5.67_1"
"palenque","MEX.5.68_1"
"pantelho","MEX.5.69_1"
"pantepec","MEX.5.70_1"
"pichucalco","MEX.5.71_1"
"pijijiapan","MEX.5.72_1"
"pueblo nuevo solistahuacan","MEX.5.73_1"
"rayon","MEX.5.74_1"
"reforma","MEX.5.75_1"
"sabanilla","MEX.5.76_1"
"salto de agua","MEX.5.77_1"
"san cristobal de las casas","MEX.5.78_1"
"san fernando","MEX.5.79_1"
"san lucas","MEX.5.80_1"
"siltepec","MEX.5.81_1"
"simojovel","MEX.5.82_1"
"sitala","MEX.5.83_1"
"socoltenango","MEX.5.84_1"
"solosuchiapa","MEX.5.85_1"
"soyalo","MEX.5.86_1"
"suchiapa","MEX.5.87_1"
"suchiate","MEX.5.88_1"
"sunuapa","MEX.5.89_1"
"tapachula","MEX.5.90_1"
"tapalapa","MEX.5.91_1"
"tapilula","MEX.5.92_1"
"tecpatan","MEX.5.93_1"
"tenejapa","MEX.5.94_1"
"teopisca","MEX.5.95_1"
"tila","MEX.5.96_1"
"tonala","MEX.5.97_1"
"totolapa","MEX.5.98_1"
"tumbala","MEX.5.99_1"
"tuxtla chico","MEX.5.100_1"
"tuxtla gutierrez","MEX.5.101_1"
"tuzantan","MEX.5.102_1"
"tzimol","MEX.5.103_1"
"venustiano carranza","MEX.5.104_1"
"villa comaltitlan","MEX.5.105_1"
"villa corzo","MEX.5.106_1"
"villaflores","MEX.5.107_1"
"yajalon","MEX.5.108_1"
"zinacantan","MEX.5.109_1"
"sin informacion","Sin Informacion"
"venustiano carr.","MEX.5.104_1"
