"NAME_2","GID_2"
"abreu e lima","BRA.17.1_1"
"afogados da ingazeira","BRA.17.2_1"
"afranio","BRA.17.3_1"
"agrestina","BRA.17.4_1"
"agua preta","BRA.17.5_1"
"aguas belas","BRA.17.6_1"
"alagoinha","BRA.17.7_1"
"alianca","BRA.17.8_1"
"altinho","BRA.17.9_1"
"amaraji","BRA.17.10_1"
"angelim","BRA.17.11_1"
"aracoiaba","BRA.17.12_1"
"araripina","BRA.17.13_1"
"arcoverde","BRA.17.14_1"
"barra de guabira","BRA.17.15_1"
"barreiros","BRA.17.16_1"
"belem de maria","BRA.17.17_1"
"belem de sao francisco","BRA.17.18_1"
"belo jardim","BRA.17.19_1"
"betania","BRA.17.20_1"
"bezerros","BRA.17.21_1"
"bodoco","BRA.17.22_1"
"bom conselho","BRA.17.23_1"
"bom jardim","BRA.17.24_1"
"bonito","BRA.17.25_1"
"brejao","BRA.17.26_1"
"brejinho","BRA.17.27_1"
"brejo da madre de deus","BRA.17.28_1"
"buenos aires","BRA.17.29_1"
"buique","BRA.17.30_1"
"cabo","BRA.17.31_1"
"cabrobo","BRA.17.32_1"
"cachoerinha","BRA.17.33_1"
"caetes","BRA.17.34_1"
"calcado","BRA.17.35_1"
"calumbi","BRA.17.36_1"
"camaragibe","BRA.17.37_1"
"camocim de sao felix","BRA.17.38_1"
"camutanga","BRA.17.39_1"
"canhotinho","BRA.17.40_1"
"capoeiras","BRA.17.41_1"
"carnaiba","BRA.17.42_1"
"carnaubeira da penha","BRA.17.43_1"
"carpina","BRA.17.44_1"
"caruaru","BRA.17.45_1"
"casinhas","BRA.17.46_1"
"catende","BRA.17.47_1"
"cedro","BRA.17.48_1"
"cha de alegria","BRA.17.49_1"
"cha grande","BRA.17.50_1"
"condado","BRA.17.51_1"
"correntes","BRA.17.52_1"
"cortes","BRA.17.53_1"
"cumaru","BRA.17.54_1"
"cupira","BRA.17.55_1"
"custodia","BRA.17.56_1"
"dormentes","BRA.17.57_1"
"escada","BRA.17.58_1"
"exu","BRA.17.59_1"
"feira nova","BRA.17.60_1"
"ferreiros","BRA.17.61_1"
"flores","BRA.17.62_1"
"floresta","BRA.17.63_1"
"frei miguelinho","BRA.17.64_1"
"gameleira","BRA.17.65_1"
"garanhuns","BRA.17.66_1"
"gloria do goita","BRA.17.67_1"
"goiana","BRA.17.68_1"
"granito","BRA.17.69_1"
"gravata","BRA.17.70_1"
"iati","BRA.17.71_1"
"ibimirim","BRA.17.72_1"
"ibirajuba","BRA.17.73_1"
"igaracu","BRA.17.74_1"
"iguaraci","BRA.17.75_1"
"inaja","BRA.17.76_1"
"ingazeira","BRA.17.77_1"
"ipojuca","BRA.17.78_1"
"ipubi","BRA.17.79_1"
"itacuruba","BRA.17.80_1"
"itaiba","BRA.17.81_1"
"itambaraca","BRA.17.82_1"
"itapetim","BRA.17.83_1"
"itapissuma","BRA.17.84_1"
"itaquitinga","BRA.17.85_1"
"jaboatao dos guararapes","BRA.17.86_1"
"jaqueira","BRA.17.87_1"
"jatauba","BRA.17.88_1"
"jatoba","BRA.17.89_1"
"joao alfredo","BRA.17.90_1"
"joaquim nabuco","BRA.17.91_1"
"jucati","BRA.17.92_1"
"jupia","BRA.17.93_1"
"jurema","BRA.17.94_1"
"lagoa do carro","BRA.17.95_1"
"lagoa do itaenga","BRA.17.96_1"
"lagoa do ouro","BRA.17.97_1"
"lagoa dos gatos","BRA.17.98_1"
"lagoa grande","BRA.17.99_1"
"lajedo","BRA.17.100_1"
"limoeiro","BRA.17.101_1"
"macaparana","BRA.17.102_1"
"machados","BRA.17.103_1"
"manari","BRA.17.104_1"
"maraial","BRA.17.105_1"
"mirandiba","BRA.17.106_1"
"moreno","BRA.17.107_1"
"nazare da mata","BRA.17.108_1"
"olinda","BRA.17.109_1"
"orobo","BRA.17.110_1"
"ouricuri","BRA.17.111_1"
"palmares","BRA.17.112_1"
"palmeirina","BRA.17.113_1"
"panelas","BRA.17.114_1"
"paranatama","BRA.17.115_1"
"parnamirim","BRA.17.116_1"
"passira","BRA.17.117_1"
