"NAME_2","GID_2"
"azogues","ECU.3.1_1"
"biblian","ECU.3.2_1"
"canar","ECU.3.3_1"
"deleg","ECU.3.4_1"
"el tambo","ECU.3.5_1"
"la troncal","ECU.3.6_1"
"suscal","ECU.3.7_1"
"sin informacion","Sin Informacion"
