"NAME_2","GID_2"
"boaco","NIC.3.1_1"
"camoapa","NIC.3.2_1"
"san jose de los remates","NIC.3.3_1"
"san lorenzo","NIC.3.4_1"
"santa lucia","NIC.3.5_1"
"teustepe","NIC.3.6_1"
"sin informacion","Sin Informacion"
