"NAME_2","GID_2"
"archidona","ECU.16.1_1"
"carlos julio arosemena tola","ECU.16.2_1"
"el chaco","ECU.16.3_1"
"quijos","ECU.16.4_1"
"tena","ECU.16.5_1"
"sin informacion","Sin Informacion"
