"NAME_2","GID_2"
"itainopolis","BRA.18.97_1"
"itaueira","BRA.18.98_1"
"jacobina do piaui","BRA.18.99_1"
"jaicos","BRA.18.100_1"
"jardim do mulato","BRA.18.101_1"
"jatoba do piaui","BRA.18.102_1"
"jerumenha","BRA.18.103_1"
"joao costa","BRA.18.104_1"
"joaquim pires","BRA.18.105_1"
"joca marques","BRA.18.106_1"
"jose de freitas","BRA.18.107_1"
"juazeiro do piaui","BRA.18.108_1"
"julio borges","BRA.18.109_1"
"jurema","BRA.18.110_1"
"lagoa alegre","BRA.18.111_1"
"lagoa de sao francisco","BRA.18.112_1"
"lagoa do barro do piaui","BRA.18.113_1"
"lagoa do piaui","BRA.18.114_1"
"lagoa do sitio","BRA.18.115_1"
"lagoinha do piaui","BRA.18.116_1"
"landri sales","BRA.18.117_1"
"luis correia","BRA.18.118_1"
"luzilandia","BRA.18.119_1"
"madeiro","BRA.18.120_1"
"manoel emidio","BRA.18.121_1"
"marcolandia","BRA.18.122_1"
"marcos parente","BRA.18.123_1"
"massape do piaui","BRA.18.124_1"
"matias olimpio","BRA.18.125_1"
"miguel alves","BRA.18.126_1"
"miguel leao","BRA.18.127_1"
"milton brandao","BRA.18.128_1"
"monsenhor gil","BRA.18.129_1"
"monsenhor hipolito","BRA.18.130_1"
"monte alegre do piaui","BRA.18.131_1"
"morro cabeca no tempo","BRA.18.132_1"
"morro do chapeu do piaui","BRA.18.133_1"
"murici dos portelas","BRA.18.134_1"
"nazare do piaui","BRA.18.135_1"
"nossa senhora de nazare","BRA.18.136_1"
"nossa senhora dos remedios","BRA.18.137_1"
"nova santa rita","BRA.18.138_1"
"novo oriente do piaui","BRA.18.139_1"
"novo santo antonio","BRA.18.140_1"
"oeiras","BRA.18.141_1"
"olho d'agua do piaui","BRA.18.142_1"
"padre marcos","BRA.18.143_1"
"paes landim","BRA.18.144_1"
"pajeu do piaui","BRA.18.145_1"
"palmeira do piaui","BRA.18.146_1"
"palmeirais","BRA.18.147_1"
"paqueta","BRA.18.148_1"
"parnagua","BRA.18.149_1"
"parnaiba","BRA.18.150_1"
"passagem franca do piaui","BRA.18.151_1"
"patos do piaui","BRA.18.152_1"
"paulistana","BRA.18.153_1"
"pavussu","BRA.18.154_1"
"pedro laurentino","BRA.18.155_1"
"pedro li","BRA.18.156_1"
"picos","BRA.18.157_1"
"pimenteiras","BRA.18.158_1"
"pio ix","BRA.18.159_1"
"piracuruca","BRA.18.160_1"
"piripiri","BRA.18.161_1"
"porto","BRA.18.163_1"
"porto alegre do piaui","BRA.18.162_1"
"prata do piaui","BRA.18.164_1"
"queimada nova","BRA.18.165_1"
"redencao do gurgueia","BRA.18.166_1"
"regeneracao","BRA.18.167_1"
"riacho frio","BRA.18.168_1"
"ribeira do piaui","BRA.18.169_1"
"ribeiro goncalves","BRA.18.170_1"
"rio grande do piaui","BRA.18.171_1"
"santa cruz do piaui","BRA.18.172_1"
"santa cruz dos milagres","BRA.18.173_1"
"santa filomena","BRA.18.174_1"
"santa luz","BRA.18.175_1"
"santa rosa do piaui","BRA.18.176_1"
"santana do piaui","BRA.18.177_1"
"santo antonio de lisboa","BRA.18.178_1"
"santo antonio dos milagres","BRA.18.179_1"
"santo inacio do piaui","BRA.18.180_1"
"sao braz do piaui","BRA.18.181_1"
"sao felix do piaui","BRA.18.182_1"
"sao francisco de assis do piaui","BRA.18.183_1"
"sao francisco do piaui","BRA.18.184_1"
"sao goncalo do gurgueia","BRA.18.185_1"
"sao goncalo do piaui","BRA.18.186_1"
"sao joao da canabrava","BRA.18.187_1"
"sao joao da fronteira","BRA.18.188_1"
"sao joao da serra","BRA.18.189_1"
"sao joao da varjota","BRA.18.190_1"
"sao joao do arraial","BRA.18.191_1"
"sao joao piaui","BRA.18.192_1"
"sao jose do divino","BRA.18.193_1"
"sao jose do peixe","BRA.18.194_1"
"sao jose do piaui","BRA.18.195_1"
"sao juliao","BRA.18.196_1"
"sao lourenco do piaui","BRA.18.197_1"
"sao luis do piaui","BRA.18.198_1"
"sao miguel da baixa grande","BRA.18.199_1"
"sao miguel do fidalgo","BRA.18.200_1"
"sao miguel tapuio","BRA.18.201_1"
"sao pedro do piaui","BRA.18.202_1"
"sao raimundo nonato","BRA.18.203_1"
"sebastiao barros","BRA.18.204_1"
"sebastiao leal","BRA.18.205_1"
"sigefredo pacheco","BRA.18.206_1"
"simoes","BRA.18.207_1"
"simplicio mendes","BRA.18.208_1"
"socorro do piaui","BRA.18.209_1"
"sussuapara","BRA.18.210_1"
"tamboril do piaui","BRA.18.211_1"
"tanque do piaui","BRA.18.212_1"
"teresina","BRA.18.213_1"
"uniao","BRA.18.214_1"
"urucui","BRA.18.215_1"
"valenca do piaui","BRA.18.216_1"
"varzea grande","BRA.18.217_1"
"vera mendes","BRA.18.218_1"
"vila nova do piaui","BRA.18.219_1"
"wall ferraz","BRA.18.220_1"
"sin informacion","Sin Informacion"
