Ano,Regiao,Sub_Regiao,Pais,Mes,GeoCodUnidMaior,UnidMaior,GeoCodUnidMenor,UnidMenor,Especie,Categoria,TotalCasos,TotalNaoConfirmados
1970,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,671,NULL
1970,América Latina,América Central,Belice,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,44,NULL
1970,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,276,NULL
1970,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2913,NULL
1970,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,130,NULL
1970,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,12,NULL
1970,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9421,NULL
1970,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,47,NULL
1970,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,72,NULL
1970,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,171,NULL
1970,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,918,NULL
1970,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1970,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,215,NULL
1970,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,98,NULL
1970,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,54,NULL
1970,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4557,NULL
1970,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,154,NULL
1970,América Latina,América Central,Panamá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,20,NULL
1970,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1048,NULL
1970,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,160,NULL
1970,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1970,Caribe,Caribe,Trinidad y Tobago,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1970,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,182,NULL
1970,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,561,NULL
1971,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,646,NULL
1971,América Latina,América Central,Belice,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1971,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,247,NULL
1971,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,455,NULL
1971,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,98,NULL
1971,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,17,NULL
1971,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9847,NULL
1971,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7,NULL
1971,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,160,NULL
1971,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,117,NULL
1971,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1215,NULL
1971,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1971,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,137,NULL
1971,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,66,NULL
1971,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,144,NULL
1971,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7239,NULL
1971,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,204,NULL
1971,América Latina,América Central,Panamá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,31,NULL
1971,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,646,NULL
1971,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,258,NULL
1971,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,48,NULL
1971,Caribe,Caribe,Trinidad y Tobago,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1971,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,235,NULL
1971,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,371,NULL
1972,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,773,NULL
1972,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,536,NULL
1972,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,405,NULL
1972,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,135,NULL
1972,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1972,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3043,NULL
1972,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7,NULL
1972,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,163,NULL
1972,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,73,NULL
1972,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,645,NULL
1972,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1972,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,182,NULL
1972,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,127,NULL
1972,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,99,NULL
1972,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3078,NULL
1972,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,169,NULL
1972,América Latina,América Central,Panamá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1972,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,310,NULL
1972,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,227,NULL
1972,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,86,NULL
1972,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,240,NULL
1972,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,266,NULL
1973,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1364,NULL
1973,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,509,NULL
1973,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,289,NULL
1973,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,94,NULL
1973,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9,NULL
1973,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2501,NULL
1973,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1973,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,207,NULL
1973,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,118,NULL
1973,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,178,NULL
1973,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1973,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,283,NULL
1973,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,229,NULL
1973,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,86,NULL
1973,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2604,NULL
1973,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,189,NULL
1973,América Latina,América Central,Panamá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1973,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,442,NULL
1973,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,286,NULL
1973,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,62,NULL
1973,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,180,NULL
1973,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,281,NULL
1974,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1277,NULL
1974,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,173,NULL
1974,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,594,NULL
1974,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,113,NULL
1974,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1974,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2665,NULL
1974,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,25,NULL
1974,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,105,NULL
1974,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,80,NULL
1974,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,434,NULL
1974,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,214,NULL
1974,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,165,NULL
1974,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,31,NULL
1974,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3221,NULL
1974,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,123,NULL
1974,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,760,NULL
1974,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,204,NULL
1974,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,48,NULL
1974,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,208,NULL
1974,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,452,NULL
1975,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1871,NULL
1975,América Latina,América Central,Belice,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1975,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,158,NULL
1975,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,525,NULL
1975,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,109,NULL
1975,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1975,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2304,NULL
1975,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,13,NULL
1975,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,86,NULL
1975,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,178,NULL
1975,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1279,NULL
1975,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1975,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,79,NULL
1975,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,82,NULL
1975,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,8,NULL
1975,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3771,NULL
1975,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,40,NULL
1975,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,682,NULL
1975,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,205,NULL
1975,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,38,NULL
1975,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,98,NULL
1975,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,445,NULL
1976,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4811,NULL
1976,América Latina,América Central,Belice,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,10,NULL
1976,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,86,NULL
1976,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4735,NULL
1976,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,87,NULL
1976,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1976,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1577,NULL
1976,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,25,NULL
1976,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,45,NULL
1976,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,140,NULL
1976,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,198,NULL
1976,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1976,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,79,NULL
1976,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,72,NULL
1976,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1976,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3937,NULL
1976,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,68,NULL
1976,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,407,NULL
1976,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,208,NULL
1976,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,57,NULL
1976,Caribe,Caribe,Trinidad y Tobago,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1976,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,325,NULL
1977,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2334,NULL
1977,América Latina,América Central,Belice,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1977,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,280,NULL
1977,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5231,NULL
1977,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,73,NULL
1977,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,11,NULL
1977,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2117,NULL
1977,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,11,NULL
1977,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,45,NULL
1977,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,86,NULL
1977,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,927,NULL
1977,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1977,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,201,NULL
1977,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,129,NULL
1977,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1977,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,11705,NULL
1977,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,270,NULL
1977,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,595,NULL
1977,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,206,NULL
1977,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,68,NULL
1977,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,502,NULL
1978,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1115,NULL
1978,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,501,NULL
1978,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1414,NULL
1978,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,79,NULL
1978,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1978,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3051,NULL
1978,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,43,NULL
1978,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,55,NULL
1978,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,345,NULL
1978,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1978,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,472,NULL
1978,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,156,NULL
1978,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,14109,NULL
1978,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,169,NULL
1978,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,871,NULL
1978,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,284,NULL
1978,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,39,NULL
1978,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,698,NULL
1979,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1033,NULL
1979,América Latina,América Central,Belice,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1979,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,672,NULL
1979,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4510,NULL
1979,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,91,NULL
1979,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1979,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2210,NULL
1979,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,43,NULL
1979,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,50,NULL
1979,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1342,NULL
1979,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,310,NULL
1979,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,225,NULL
1979,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,64,NULL
1979,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,11978,NULL
1979,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,126,NULL
1979,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,792,NULL
1979,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,183,NULL
1979,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,55,NULL
1979,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,558,NULL
1980,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,550,NULL
1980,América Latina,América Central,Belice,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7,NULL
1980,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,718,NULL
1980,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4551,NULL
1980,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,51,NULL
1980,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2043,NULL
1980,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1980,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,26,NULL
1980,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,82,NULL
1980,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2273,NULL
1980,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,273,NULL
1980,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1410,NULL
1980,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,64,NULL
1980,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9903,NULL
1980,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,268,NULL
1980,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,362,NULL
1980,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,291,NULL
1980,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,63,NULL
1980,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,389,NULL
1981,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,469,NULL
1981,América Latina,América Central,Belice,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1981,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1184,NULL
1981,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2850,NULL
1981,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,83,NULL
1981,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1981,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5939,NULL
1981,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,35,NULL
1981,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,194,NULL
1981,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1515,NULL
1981,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1981,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,354,NULL
1981,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,227,NULL
1981,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,61,NULL
1981,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2025,NULL
1981,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,42,NULL
1981,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1452,NULL
1981,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,187,NULL
1981,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,119,NULL
