Ano,Regiao,Sub_Regiao,Pais,Mes,GeoCodUnidMaior,UnidMaior,GeoCodUnidMenor,UnidMenor,Especie,Categoria,TotalCasos,TotalNaoConfirmados
1970,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,221,NULL
1970,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,671,NULL
1970,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,23,NULL
1970,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,11,NULL
1970,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,85,NULL
1970,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,11,NULL
1970,América Latina,América Central,Belice,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,3,NULL
1970,América Latina,América Central,Belice,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,3,NULL
1970,América Latina,América Central,Belice,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,44,NULL
1970,América Latina,América Central,Belice,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,14,NULL
1970,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,82,NULL
1970,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,276,NULL
1970,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,17,NULL
1970,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1,NULL
1970,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,1,NULL
1970,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,50,NULL
1970,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,307,NULL
1970,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,111,NULL
1970,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,10,NULL
1970,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,110,NULL
1970,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2913,NULL
1970,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,2572,NULL
1970,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,404,NULL
1970,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,130,NULL
1970,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,95,NULL
1970,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1000,NULL
1970,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,1,NULL
1970,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,88,NULL
1970,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1970,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,12,NULL
1970,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,2,NULL
1970,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,168,NULL
1970,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9421,NULL
1970,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,37,NULL
1970,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,81,NULL
1970,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,507,NULL
1970,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,32,NULL
1970,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,1,NULL
1970,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,6,NULL
1970,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,2,NULL
1970,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,4,NULL
1970,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,47,NULL
1970,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,7,NULL
1970,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,72,NULL
1970,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,7,NULL
1970,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,29,NULL
1970,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,35,NULL
1970,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,1,NULL
1970,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,6,NULL
1970,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,21,NULL
1970,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,2,NULL
1970,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,171,NULL
1970,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,21,NULL
1970,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,4,NULL
1970,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,5,NULL
1970,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,29,NULL
1970,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,19,NULL
1970,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,918,NULL
1970,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,1,NULL
1970,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,4,NULL
1970,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,43,NULL
1970,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1970,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1970,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,44,NULL
1970,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,7,NULL
1970,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,215,NULL
1970,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1970,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,1,NULL
1970,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,4,NULL
1970,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,4,NULL
1970,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,3,NULL
1970,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,3,NULL
1970,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,98,NULL
1970,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,54,NULL
1970,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,54,NULL
1970,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1970,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,148,NULL
1970,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,65,NULL
1970,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,47,NULL
1970,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4557,NULL
1970,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,93,NULL
1970,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,969,NULL
1970,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,2,NULL
1970,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1970,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,154,NULL
1970,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,1,NULL
1970,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,14,NULL
1970,América Latina,América Central,Panamá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,20,NULL
1970,América Latina,América Central,Panamá,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,37,NULL
1970,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,53,NULL
1970,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1048,NULL
1970,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,9,NULL
1970,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,56,NULL
1970,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,11,NULL
1970,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,9,NULL
1970,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,3,NULL
1970,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,3,NULL
1970,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1970,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,160,NULL
1970,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,182,NULL
1970,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,13,NULL
1970,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1970,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1970,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,6,NULL
1970,Caribe,Caribe,Trinidad y Tobago,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1970,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,182,NULL
1970,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,348,NULL
1970,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,64,NULL
1970,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,168,NULL
1970,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,2453,NULL
1970,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,2,NULL
1970,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,13,NULL
1970,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,8,NULL
1970,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,42,NULL
1970,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,2,NULL
1970,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,561,NULL
1970,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,51,NULL
1971,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,646,NULL
1971,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,496,NULL
1971,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,2,NULL
1971,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,21,NULL
1971,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,2,NULL
1971,América Latina,Cono Sur,Argentina,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,50,NULL
1971,América Latina,América Central,Belice,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,2,NULL
1971,América Latina,América Central,Belice,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1971,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,247,NULL
1971,América Latina,Área Andina,Bolivia,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1971,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,26,NULL
1971,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,116,NULL
1971,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,455,NULL
1971,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1290,NULL
1971,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,58,NULL
1971,América Latina,Brasil,Brasil,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,5,NULL
1971,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,983,NULL
1971,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,112,NULL
1971,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,464,NULL
1971,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,98,NULL
1971,América del Norte,Canadá,Canadá,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,83,NULL
1971,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,1,NULL
1971,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,17,NULL
1971,América Latina,Cono Sur,Chile,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,3,NULL
1971,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,136,NULL
1971,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9847,NULL
1971,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,47,NULL
1971,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,142,NULL
1971,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,34,NULL
1971,América Latina,Área Andina,Colombia,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,556,NULL
1971,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,2,NULL
1971,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1971,América Latina,América Central,Costa Rica,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7,NULL
1971,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,5,NULL
1971,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,19,NULL
1971,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,160,NULL
1971,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,4,NULL
1971,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,30,NULL
1971,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,4,NULL
1971,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,1,NULL
1971,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,9,NULL
1971,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1,NULL
1971,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,117,NULL
1971,América Latina,Caribe Latino,República Dominicana,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,3,NULL
1971,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1971,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,35,NULL
1971,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,7,NULL
1971,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,59,NULL
1971,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,20,NULL
1971,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1215,NULL
1971,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1971,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,92,NULL
1971,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,7,NULL
1971,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,8,NULL
1971,Caribe,Caribe,Granada,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1971,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1971,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,14,NULL
1971,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,137,NULL
1971,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,2,NULL
1971,América Latina,América Central,Guatemala,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,7,NULL
1971,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1971,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,2,NULL
1971,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,27,NULL
1971,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1971,América Latina,América Central,Honduras,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,66,NULL
1971,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,144,NULL
1971,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,4,NULL
1971,América Latina,Caribe Latino,Haití,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,2,NULL
1971,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,82,NULL
1971,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,73,NULL
1971,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,214,NULL
1971,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7239,NULL
1971,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,57,NULL
1971,América Latina,México,México,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,435,NULL
1971,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,19,NULL
1971,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,204,NULL
1971,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,6,NULL
1971,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,2,NULL
1971,América Latina,América Central,Nicaragua,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,3,NULL
1971,América Latina,América Central,Panamá,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,1,NULL
1971,América Latina,América Central,Panamá,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,31,NULL
1971,América Latina,América Central,Panamá,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1971,América Latina,América Central,Panamá,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,2,NULL
1971,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,5,NULL
1971,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,8,NULL
1971,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,646,NULL
1971,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,3,NULL
1971,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,12,NULL
1971,América Latina,Área Andina,Perú,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,33,NULL
1971,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,4,NULL
1971,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,2,NULL
1971,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,4,NULL
1971,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,258,NULL
1971,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,4,NULL
1971,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,47,NULL
1971,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,48,NULL
1971,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,5,NULL
1971,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,5,NULL
1971,América Latina,América Central,El Salvador,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,5,NULL
1971,Caribe,Caribe,Suriname,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1971,Caribe,Caribe,Trinidad y Tobago,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,5,NULL
1971,Caribe,Caribe,Trinidad y Tobago,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1971,Caribe,Caribe,Trinidad y Tobago,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1,NULL
1971,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,3451,NULL
1971,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,222,NULL
1971,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,2,NULL
1971,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,235,NULL
1971,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,398,NULL
1971,América del Norte,Estados Unidos,Estados Unidos,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,84,NULL
1971,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,6,NULL
1971,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,371,NULL
1971,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,656,NULL
1971,América Latina,Área Andina,Venezuela,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,7,NULL
