"NAME_1","GID_1"
"Camaguey","CUB.1_1"
"Ciego de Avila","CUB.2_1"
"Cienfuegos","CUB.3_1"
"Ciudad de la Habana","CUB.4_1"
"Granma","CUB.5_1"
"Guantanamo","CUB.6_1"
"Holguin","CUB.7_1"
"Isla de la Juventud","CUB.8_1"
"La Habana","CUB.9_1"
"Las Tunas","CUB.10_1"
"Matanzas","CUB.11_1"
"Mayabeque","CUB.12_1"
"Pinar del Rio","CUB.13_1"
"Sancti Spiritus","CUB.14_1"
"Santiago de Cuba","CUB.15_1"
"Villa Clara","CUB.16_1"
"Sin Informacion","Sin Informacion"
