"NAME_1","GID_1"
"Centre","HTI.1_1"
"Grand'Anse","HTI.2_1"
"L'Artibonite","HTI.3_1"
"Nippes","HTI.4_1"
"Nord","HTI.7_1"
"Nord-Est","HTI.5_1"
"Nord-Ouest","HTI.6_1"
"Ouest","HTI.8_1"
"Sud","HTI.10_1"
"Sud-Est","HTI.9_1"
"Sin Informacion","Sin Informacion"
