"NAME_1","GID_1"
"Belize","BLZ.1_1"
"Cayo","BLZ.2_1"
"Corozal","BLZ.3_1"
"Orange Walk","BLZ.4_1"
"Stann Creek","BLZ.5_1"
"Toledo","BLZ.6_1"
"Sin Informacion","Sin Informacion"
