"NAME_1","GID_1"
"Alto Paraguay","PRY.1_1"
"Alto Parana","PRY.2_1"
"Amambay","PRY.3_1"
"Asuncion","PRY.4_1"
"Boqueron","PRY.5_1"
"Caaguazu","PRY.6_1"
"Caazapa","PRY.7_1"
"Canindeyu","PRY.8_1"
"Central","PRY.9_1"
"Concepcion","PRY.10_1"
"Cordillera","PRY.11_1"
"Guaira","PRY.12_1"
"Itapua","PRY.13_1"
"Misiones","PRY.14_1"
"Neembucu","PRY.15_1"
"Paraguari","PRY.16_1"
"Presidente Hayes","PRY.17_1"
"San Pedro","PRY.18_1"
"Sin Informacion","Sin Informacion"
