"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"GTM.1_1",0.12326655139441,1.05207467679571,0.161427287474097,0.4,1,2,42,19.6666666666667,15,2,"N"
"GTM.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.3_1",0.0872238082700492,1.05208610709594,0.119762501499149,0.4,1,2,38,19.6666666666667,20,1,"N"
"GTM.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.5_1",0.010249798663446,1.06705105590167,0.0254799057884214,0.8,1,2,32,11.4,3,12,"N"
"GTM.6_1",0.00112590224714826,1.06392716522387,0.00383352435024211,3.2,3,11,30,4.63636363636364,2,1,"Y"
"GTM.7_1",0.00022120425086769,1.06905697444915,0.00120630633986675,5.2,4,21,30,2.875,1,2,"Y"
"GTM.8_1",0.00000619921875477658,1.09257908202898,0.00024429939737406,5.2,3,22,31,2.875,0,1,"Y"
"GTM.9_1",0.192606997889447,1.06446993905447,0.25756432033944,0.2,1,1,46,30,14,46,"N"
"GTM.10_1",0.0140447244383678,1.05913301037457,0.028070620079239,1,1,3,30,9.33333333333333,4,0,"Y"
"GTM.11_1",0.0237493056748045,1.05048943540818,0.0376760659270944,1,1,2,30,9.33333333333333,2,1,"N"
"GTM.12_1",0.50150798103599,1.02932778900132,0.516248955776063,0.2,1,1,39,30,21,39,"N"
"GTM.13_1",0.00164105454255514,1.07386275287381,0.00713246748692137,1.6,2,7,31,7.85714285714286,0,0,"Y"
"GTM.14_1",0.0000969531550494285,1.08485188511965,0.00124176974808443,3,5,12,30,5.2,1,2,"Y"
"GTM.15_1",0.472447078429003,1.01988356337041,0.479413774551535,0.6,1,1,30,14.5,15,13,"N"
"GTM.16_1",0.867976655970435,1.00694159942004,0.868248185579695,0.2,1,0,33,30,27,33,"N"
"GTM.17_1",0.000139662053058154,1.08887211699812,0.0019061117397038,1.8,3,7,31,6.75,0,2,"N"
"GTM.18_1",0.933794788370275,0.996554330136858,0.933828984338662,0.4,2,0,30,30,30,30,"N"
"GTM.19_1",0.201805331359388,1.0246102550122,0.211674288247846,2.8,3,8,31,5.88888888888889,17,0,"Y"
"GTM.20_1",0.091121964623444,1.03452969019535,0.105154647270643,1.2,1,3,30,7.85714285714286,5,10,"N"
"GTM.21_1",0.00244013949030919,1.10616437456717,0.0213368085271752,0.6,1,3,44,14.5,1,12,"N"
"GTM.22_1",0.397598726817062,1.0378691053425,0.423746535223687,0.2,1,1,41,30,19,41,"N"
