"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"SLV.1_1",0.000938047967219191,1.07935206327932,0.00550526024725598,1.2,1,5,27,7.85714285714286,4,2,"Y"
"SLV.2_1",1.17965637258521e-11,1.28509529061423,0.000704098217218397,3.4,3,17,40,3.76923076923077,0,0,"Y"
"SLV.3_1",0.000752197002788946,1.15963067448508,0.0276426395273301,0.8,2,4,51,14.5,5,2,"Y"
"SLV.4_1",0.000000405074115250592,1.11238972059548,0.000118447424869322,6,4,27,32,3.42857142857143,0,2,"Y"
"SLV.5_1",0.000194070613277253,1.07125480756022,0.0011895710387416,4,5,8,28,3.42857142857143,0,2,"Y"
"SLV.6_1",0.002268048452435,1.05082386885143,0.00466025936934902,11.4,8,16,26,1.95238095238095,6,3,"Y"
"SLV.7_1",3.92258447945437e-10,1.1527247331392,0.0000295535439300507,12,5,44,26,1.2962962962963,1,2,"Y"
"SLV.8_1",0.000000562186617147908,1.10988132770011,0.000126421742245493,2,1,8,29,4.63636363636364,0,1,"N"
"SLV.9_1",2.08932871004208e-10,1.16715529267479,0.0000483886471926466,8.4,5,35,29,1.95238095238095,0,0,"Y"
"SLV.10_1",0.0000000689892076799481,1.11230797347757,0.0000391149472732834,32.4,16,78,26,1.06666666666667,3,0,"Y"
"SLV.11_1",0.0500310244590733,1.04262620790062,0.0655855886263699,3,5,14,35,6.75,9,9,"Y"
"SLV.12_1",0.125050700526738,1.04564794080069,0.154773536145672,0.8,2,1,33,14.5,5,20,"N"
"SLV.13_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"SLV.14_1",0.0638007248594944,1.03998723807888,0.0795179089227034,1.2,2,3,28,9.33333333333333,8,11,"N"
