"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"MEX.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.2_1",0.00678975925756609,1.33601148088819,0.159820903773318,0.2,1,1,57,30,3,57,"N"
"MEX.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.5_1",0.308398210133894,1.02188824785972,0.317093209493341,1,1,2,20,9.33333333333333,4,13,"N"
"MEX.6_1",0.133657634244644,1.07894647470375,0.215604238657923,0.2,1,1,48,30,12,48,"N"
"MEX.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.9_1",0.000103263285578192,0.866846104338664,0.00984040247616168,0.8,1,0,47,11.4,47,1,"N"
"MEX.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.11_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.12_1",0.764798587849004,0.991068699251349,0.765567611121905,0.4,1,1,46,19.6666666666667,8,46,"N"
"MEX.13_1",0.5252801959262,0.98968078983335,0.526854497355155,3.4,2,4,19,3.76923076923077,19,0,"Y"
"MEX.14_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.15_1",0.0592337817752913,0.958867477491538,0.0767600462252539,22.6,10,21,5,0.409090909090909,0,0,"Y"
"MEX.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.17_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.18_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.19_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.20_1",0.0025990386728274,0.937885647083477,0.00823135948514534,1.8,3,0,26,6.75,26,7,"N"
"MEX.21_1",0.000094180226382079,0.934202376011627,0.000635198582975746,4.2,3,1,21,2.64705882352941,5,21,"N"
"MEX.22_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.23_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.24_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.25_1",0.867976655970435,1.00694159942004,0.868248185579695,0.2,1,0,33,30,27,33,"N"
"MEX.26_1",0.616009089091157,0.978992571900815,0.622720535699393,0.4,2,0,35,30,35,25,"N"
"MEX.27_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.28_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.29_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.30_1",0.00181832206506005,0.882509634237679,0.0293502971524598,0.6,1,0,40,14.5,40,14,"N"
"MEX.31_1",0.000935952715720889,0.946600128364163,0.00252882326927678,4.6,3,5,16,2.64705882352941,16,4,"N"
"MEX.32_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
