"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"BOL.1_1",2.33146835171283e-15,1.76890312950001e+20,0.999623138141307,27.6,10,90,15,0.409090909090909,1,0,"Y"
"BOL.2_1",1.04713016035873e-10,1.25239357414,0.000577454929537332,94,38,220,15,0.476190476190476,0,0,"Y"
"BOL.3_1",0.000381819692242602,1.18370210087263,0.0273125431347003,0.8,2,4,45,14.5,0,0,"Y"
"BOL.4_1",9.2148511043888e-15,1.63485709961121e+20,0.999616270210613,49,17,164,14,0.291666666666667,0,0,"Y"
"BOL.5_1",2.58478033421383e-08,1.11983330231739,3.49918129947134e-05,16.6,8,77,12,1.21428571428571,1,1,"Y"
"BOL.6_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BOL.7_1",9.63170646051115e-06,1.10022009636716,0.00048848637543555,13.6,6,42,11,0.722222222222222,2,0,"Y"
"BOL.8_1",6.95954405216526e-12,1.37179893808899,0.00209548193466125,189.8,87,902,12,0.55,0,0,"Y"
"BOL.9_1",0.334832293274489,1.01459372692507,0.338225047054238,8.2,7,16,14,1.95238095238095,3,4,"Y"
