"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"CAN.1_1",0.802927120842742,1.01046708699186,0.803830991181916,0.2,1,0,34,30,26,34,"N"
"CAN.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.3_1",0.292082569045196,1.02731036572621,0.305938295297711,1.2,3,1,23,14.5,2,23,"N"
"CAN.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.5_1",0.00318220963623628,1.50772633135355,0.161936990083142,0.4,2,2,58,30,2,58,"N"
"CAN.6_1",0.274654828497116,1.03480421811995,0.297084810394763,1.2,5,1,34,19.6666666666667,14,11,"N"
"CAN.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.8_1",0.092822311867704,1.04610379514223,0.119074231339838,1.6,3,5,23,14.5,2,11,"N"
"CAN.9_1",0.719444467154366,0.989270729646455,0.720750256533407,0.4,1,0,26,19.6666666666667,26,11,"N"
"CAN.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.11_1",0.881459056295991,0.996299353368917,0.881513830392026,1.6,5,2,35,14.5,2,35,"N"
"CAN.12_1",0.881459056295991,0.996299353368917,0.881513830392026,1.4,4,2,35,14.5,2,35,"N"
"CAN.13_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
