"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"MEX.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.5_1",0.797640821324788,0.993094572671622,0.798034483371552,0.6,1,0,27,14.5,27,5,"N"
"MEX.6_1",0.151011436798162,0.946447079058702,0.199121336732286,0.4,1,0,42,19.6666666666667,42,0,"N"
"MEX.7_1",0.12826477017171,0.960597692055628,0.152498402061855,0.8,2,1,24,14.5,24,20,"N"
"MEX.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.9_1",0.0524956555934141,1.03749584044491,0.0644851893692398,1.4,1,5,20,6.75,4,1,"Y"
"MEX.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.11_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.12_1",0.797640821324799,0.993094572671622,0.798034483371552,0.6,1,1,30,14.5,12,30,"N"
"MEX.13_1",0.303038208439709,1.03260251537433,0.322987661573104,0.4,1,1,26,19.6666666666667,7,26,"N"
"MEX.14_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.15_1",0.000000016300460536911,1.20591690979128,0.00085443513157522,36.6,19,152,12,0.476190476190476,0,0,"Y"
"MEX.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.17_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.18_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.19_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.20_1",0.000677235669686471,1.06303997479465,0.00242334818156093,3.4,3,14,13,4.16666666666667,0,0,"Y"
"MEX.21_1",0.0374397756154526,1.03435978648968,0.0451040456569902,8.6,3,16,12,1.13793103448276,3,0,"Y"
"MEX.22_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.23_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.24_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.25_1",0.557552562356446,0.975301805366654,0.567837987985701,0.2,1,0,36,30,36,24,"N"
"MEX.26_1",0.616009089091157,1.02145820990081,0.622720535699393,0.2,1,1,37,30,23,37,"N"
"MEX.27_1",0.739016690856568,1.01404995367356,0.741118024069409,0.2,1,0,35,30,25,35,"N"
"MEX.28_1",0.0303860587144329,0.923313580073537,0.076758620364412,0.6,1,0,45,14.5,45,0,"N"
"MEX.29_1",0.19859516794962,0.971295740042192,0.213290970631043,1,2,2,22,11.4,22,12,"N"
"MEX.30_1",0.958374577453246,0.998910898485848,0.95837651505523,1,1,2,23,9.33333333333333,12,3,"N"
"MEX.31_1",0.0385692372385384,1.03271677316916,0.045484615481748,4.6,4,16,14,2.64705882352941,0,0,"Y"
"MEX.32_1",0.501507981035988,0.971507823538139,0.516248955776063,0.2,1,0,37,30,37,23,"N"
