"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"SLV.1_1",0.779751394900102,0.994796663738688,0.779971639265789,1.4,1,1,25,6.75,1,25,"N"
"SLV.2_1",0.00863370023342513,0.95084604432817,0.0157708634258742,2,2,0,27,5.88888888888889,27,2,"N"
"SLV.3_1",0.0873144294508117,0.910974037877023,0.18615800254763,0.2,1,0,48,30,48,12,"N"
"SLV.4_1",0.0318699411751751,0.964140045915155,0.0401694834605511,2.4,2,2,17,4.63636363636364,17,6,"N"
"SLV.5_1",0.631550114513679,0.985647095501194,0.634509188759771,0.4,1,0,27,19.6666666666667,27,11,"N"
"SLV.6_1",0.933794788370275,0.996554330136858,0.933828984338662,0.2,1,0,30,30,30,30,"N"
"SLV.7_1",1.06037401081949e-12,0.818109574550335,0.0000985329639484938,12,9,2,23,1.69565217391304,23,0,"Y"
"SLV.8_1",4.01821909079558e-11,0.783515251164918,0.000745995947237864,6.2,5,0,39,3.42857142857143,39,4,"N"
"SLV.9_1",9.18921938541928e-10,0.859118323233577,0.0000749680546980587,15.6,14,5,12,1,12,4,"Y"
"SLV.10_1",0.0000887217750877856,0.934909525580232,0.000581259322076136,5.2,4,4,15,2.26315789473684,6,15,"Y"
"SLV.11_1",0.0000094140634475659,0.890871982488361,0.00122796330562338,1.4,2,0,40,7.85714285714286,40,1,"N"
"SLV.12_1",0.618473066459089,1.01253116531974,0.620679678060443,0.6,1,2,31,14.5,7,11,"N"
"SLV.13_1",0.010946096462597,0.955973715728289,0.017312278976822,2.8,3,0,25,4.63636363636364,25,1,"N"
"SLV.14_1",0.000000262027343378435,0.901886964416576,0.0000729570598068479,10.8,6,11,16,1.2962962962963,16,0,"Y"
