"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"GTM.1_1",0.199835032828482,0.959916629845651,0.229605857631355,0.4,1,0,38,19.6666666666667,38,2,"N"
"GTM.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.3_1",0.247613301011718,0.970690304479766,0.264099621399574,0.6,1,1,22,14.5,22,20,"N"
"GTM.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.5_1",0.259489840057081,0.977250641418437,0.269043792599765,1.2,1,2,21,7.85714285714286,21,0,"Y"
"GTM.6_1",0.00146692435444451,0.941621624413036,0.00449712367318261,3.2,3,0,25,4.63636363636364,25,1,"N"
"GTM.7_1",0.00560396085674275,0.956365806164978,0.00927378803203675,6,4,6,15,2.26315789473684,15,0,"Y"
"GTM.8_1",0.887298657308357,1.0021167088868,0.887315512988325,7,3,10,10,1.58333333333333,2,0,"Y"
"GTM.9_1",0.501507981035988,0.971507823538139,0.516248955776063,0.2,1,0,37,30,37,23,"N"
"GTM.10_1",0.0804380687512767,0.963926053271083,0.0960495862257083,1.2,1,1,22,7.85714285714286,22,4,"N"
"GTM.11_1",0.0131002641688909,0.946405806598715,0.0251757982401129,1,1,0,25,9.33333333333333,25,1,"N"
"GTM.12_1",0.192606997889447,0.939434702015415,0.25756432033944,0.2,1,0,44,30,44,16,"N"
"GTM.13_1",0.00000031506227060607,1.10287035596388,0.0000568790017666822,13.4,7,61,13,1.38461538461538,0,0,"Y"
"GTM.14_1",0.00111990439351317,1.05471250315266,0.00279669346942408,7.6,5,24,11,1.69565217391304,0,1,"Y"
"GTM.15_1",0.200214582198126,0.969608734381731,0.216914045769154,0.8,1,1,25,11.4,12,25,"N"
"GTM.16_1",0.0525321419898696,0.889472598296995,0.16809604402113,0.2,1,0,50,30,50,10,"N"
"GTM.17_1",0.00197382451984796,1.0512160202805,0.00415804283492894,5.4,4,19,11,2.26315789473684,1,1,"Y"
"GTM.18_1",0.857637968722778,1.00538174195111,0.857808151873742,0.6,2,1,50,19.6666666666667,2,50,"N"
"GTM.19_1",0.00210396256230916,0.940705051103712,0.00629476555261183,3,3,1,30,5.2,9,30,"N"
"GTM.20_1",0.249997399801806,0.980106775556082,0.256877408465512,1.6,1,2,22,5.88888888888889,3,1,"N"
"GTM.21_1",0.0000670907195386983,1.07672893887793,0.000650566565501693,2.2,1,9,21,4.16666666666667,3,1,"Y"
"GTM.22_1",0.264749097445214,0.950010923698573,0.313093109688307,0.2,1,0,42,30,42,18,"N"
