"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"SLV.1_1",0.0633419729567423,0.967321139590618,0.0739787550667357,1.8,1,3,19,5.2,17,3,"Y"
"SLV.2_1",0.0000484518631943542,0.930786547537854,0.000447533702972559,4.6,3,2,17,2.64705882352941,17,2,"N"
"SLV.3_1",0.000310321214294307,0.867525073651576,0.0164160585439799,1,2,0,38,11.4,38,16,"N"
"SLV.4_1",0.0221694795667773,0.964760174001912,0.0281992113603587,5.2,4,5,10,2.875,7,6,"N"
"SLV.5_1",0.00258036520976268,0.935029170302961,0.00897467988376739,1.6,2,1,20,6.75,17,11,"N"
"SLV.6_1",0.274654828497116,0.966366373937692,0.297084810394763,0.4,1,1,35,19.6666666666667,20,35,"N"
"SLV.7_1",0.000000204228027489428,0.89691940693847,0.0000897179540738004,15.2,9,5,13,1.13793103448276,13,0,"Y"
"SLV.8_1",0.0000000184378592393841,0.885960785901488,0.000049691345548094,7,5,0,29,2.44444444444444,29,4,"N"
"SLV.9_1",0.000440190795861217,0.923853169168126,0.00346559751620353,19.4,14,11,4,0.58974358974359,2,4,"Y"
"SLV.10_1",0.000186577250160469,0.93932456544941,0.000862515544251635,8.8,5,6,12,1.58333333333333,12,0,"Y"
"SLV.11_1",0.0201906099999561,0.955917974837489,0.0302375564229693,1.6,2,0,30,6.75,30,1,"N"
"SLV.12_1",0.367726524624378,0.977404442711875,0.377688295409112,0.6,1,1,31,14.5,9,31,"N"
"SLV.13_1",0.746922319498163,1.00535822384488,0.747171938267723,2.8,3,7,15,4.63636363636364,15,1,"Y"
"SLV.14_1",0.763767364320097,0.995254962381809,0.763948462506355,11,6,22,8,1.21428571428571,6,0,"Y"
