"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"MEX.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.5_1",0.372754423429804,1.01904513715273,0.379304286290233,1,1,3,29,9.33333333333333,4,10,"Y"
"MEX.6_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.7_1",0.0189830427762622,0.832901517068443,0.158904735622541,0.2,1,0,53,30,53,7,"N"
"MEX.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.9_1",0.0456905075636959,0.95612634974382,0.0629761849120643,1,1,0,33,9.33333333333333,33,1,"N"
"MEX.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.11_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.12_1",0.305800648120833,0.954767258462889,0.346263614163528,0.2,1,0,41,30,41,19,"N"
"MEX.13_1",0.000297094937976472,1.06993757671884,0.00159210005416607,3.4,2,16,24,3.76923076923077,5,0,"Y"
"MEX.14_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.15_1",0.223065385928605,0.962115703597554,0.250439975896012,37.2,19,18,5,0.26530612244898,1,0,"Y"
"MEX.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.17_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.18_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.19_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.20_1",0.0312561126270723,0.96458793721885,0.039177364800418,3.2,3,2,12,4.16666666666667,12,7,"N"
"MEX.21_1",0.0000340199781049266,0.930103737846456,0.000350541234346549,6.2,3,8,13,1.58333333333333,13,2,"N"
"MEX.22_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.23_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.24_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.25_1",0.161507822579368,1.07130015698806,0.23495962297512,0.2,1,1,47,30,13,47,"N"
"MEX.26_1",0.364959466623684,0.972437585613767,0.380104656387623,0.6,2,2,30,19.6666666666667,21,30,"N"
"MEX.27_1",0.0119963401792401,0.799213634884844,0.158948600718813,0.2,1,0,54,30,54,6,"N"
"MEX.28_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"MEX.29_1",0.0390559081512392,0.875153093947178,0.162940192211705,0.4,2,0,51,30,51,9,"N"
"MEX.30_1",0.207876349229418,0.967902535101072,0.226890273455506,0.6,1,0,26,14.5,26,14,"N"
"MEX.31_1",0.81143050510693,1.00356490760736,0.811509443048567,6.2,4,8,9,1.95238095238095,2,4,"N"
"MEX.32_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
