"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"PRY.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"PRY.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"PRY.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"PRY.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"PRY.5_1",0.676599636424592,0.982600728944803,0.680602924600695,0.2,1,0,34,30,34,26,"N"
"PRY.6_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"PRY.7_1",0.00366494904393211,0.940596142458597,0.0100329599517123,1.6,1,0,31,5.88888888888889,31,5,"N"
"PRY.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"PRY.9_1",0.092822311867704,0.955928087292752,0.119074231339838,0.6,1,0,33,14.5,33,5,"N"
"PRY.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"PRY.11_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"PRY.12_1",0.000317809921358991,0.839713032617441,0.0273102091785787,0.8,2,0,50,14.5,50,0,"N"
"PRY.13_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"PRY.14_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"PRY.15_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"PRY.16_1",0.00199191385814057,0.855967852961384,0.0478631225935195,0.6,2,0,49,19.6666666666667,49,4,"N"
"PRY.17_1",0.616009089091157,1.02145820990081,0.622720535699393,0.2,1,1,37,30,23,37,"N"
"PRY.18_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
